,Unnamed: 0,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
7538,7538,Motto By Hilton New York City Times Square,269,269,0,8.0,Very good,1183.0,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Flex Room with Wall Bed,0,0,0,16,1,2025-03-09
7539,7539,The Wall Street Inn,192,192,0,8.3,Very good,1567.0,3.0,0,"Manhattan, New York",7.5,9.3,1 extra-large double bed,King Superior Room,0,0,0,16,1,2025-03-09
7540,7540,The Manhattan at Times Square,233,233,0,5.5,Review score,7619.0,4.0,0,"Manhattan, New York",0.7,1.0,1.0,Standard Room,0,0,0,16,1,2025-03-09
7541,7541,Life Hotel New York,284,254,0,8.0,Very good,844.0,4.0,0,"NoMad, New York",2.4,9.5,1 large double bed,Classic Queen Room,0,0,0,16,1,2025-03-09
7542,7542,Arthouse Hotel,368,272,0,8.0,Very good,2238.0,4.0,0,"Upper West Side, New York",1.6,1.0,1.0,King Room,0,0,0,16,1,2025-03-09
7543,7543,Leon Hotel LES,234,234,0,8.1,Very good,2570.0,3.0,0,"Chinatown, New York",5.9,1.0,1 large double bed,Superior Queen Room,0,0,0,16,1,2025-03-09
7544,7544,Holiday Inn New York City - Times Square by IHG,237,237,0,7.9,Good,1998.0,3.0,0,"Hell's Kitchen, New York",1.6,1.0,2 double beds,Standard Double Room with Two Double Beds and City View,0,0,0,16,1,2025-03-09
7545,7545,voco Times Square South New York by IHG,329,329,0,8.1,Very good,3855.0,4.0,0,"Hell's Kitchen, New York",1.8,1.0,1 double bed,Standard Double Room,0,0,0,16,1,2025-03-09
7546,7546,DoubleTree by Hilton New York Downtown,284,284,0,7.5,Good,3961.0,4.0,0,"Manhattan, New York",7.6,1.0,1 extra-large double bed,King Room,0,0,0,16,1,2025-03-09
7547,7547,Hotel Stanford,278,237,0,7.9,Good,195.0,3.0,0,"Manhattan, New York",2.3,9.5,1 double bed,Budget Double Room,0,0,0,16,1,2025-03-09
7548,7548,CIVILIAN Hotel,381,324,0,8.7,Fabulous,4826.0,4.0,0,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Deluxe Queen Room,0,0,0,16,1,2025-03-09
7549,7549,Hotel Edison Times Square,312,312,0,7.7,Good,13151.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Signature 1 King Bed,0,0,0,16,1,2025-03-09
7550,7550,Best Western Premier Herald Square,232,232,0,7.9,Good,657.0,3.0,0,"Manhattan, New York",2.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,1,2025-03-09
7551,7551,"U Hotel Fifth Avenue, Empire State Building",242,242,0,7.9,Good,3396.0,3.0,0,"Manhattan, New York",2.1,9.5,1 double bed,Double Room,0,0,0,16,1,2025-03-09
7552,7552,Pod Times Square,243,243,0,8.3,Very good,23141.0,3.0,0,"Hell's Kitchen, New York",1.4,9.4,1 double bed,Full Pod ADA,0,0,0,16,1,2025-03-09
7553,7553,Delta Hotels by Marriott New York Times Square,274,274,0,7.8,Good,3685.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,16,1,2025-03-09
7554,7554,Hilton Garden Inn New York/Midtown Park Avenue,302,302,0,8.1,Very good,2241.0,3.0,0,"Manhattan, New York",2.4,9.3,2 double beds,Double Room with Two Double Beds,0,0,0,16,1,2025-03-09
7555,7555,Hampton Inn Manhattan-35th St Empire State Bldg,285,285,0,8.3,Very good,6626.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,1,2025-03-09
7556,7556,Citadines Connect Fifth Avenue New York,406,312,0,7.4,Good,3267.0,3.0,0,"Manhattan, New York",1.4,9.4,1 extra-large double bed,Premier King Room,0,0,0,16,1,2025-03-09
7557,7557,Wingate by Wyndham New York Midtown South/5th Ave,286,286,0,8.4,Very good,2388.0,3.0,0,"Manhattan, New York",1.9,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,16,1,2025-03-09
7558,7558,Hampton Inn Times Square Central,318,318,0,8.4,Very good,2831.0,3.0,0,"Manhattan, New York",1.5,9.5,2 double beds,Double Room with Two Double Beds,0,0,0,16,1,2025-03-09
7559,7559,The Park Ave North,140,140,0,7.7,Good,775.0,3.0,0,"East Harlem, New York",5.8,1.0,1 double bed,Standard Double Room,0,0,0,16,1,2025-03-09
7560,7560,The FIDI Hotel,271,271,0,8.1,Very good,1489.0,4.0,0,"Manhattan, New York",7.6,1.0,1 large double bed,Standard Queen,0,0,0,16,1,2025-03-09
7561,7561,Aura Hotel Times Square Newly Renovated,342,306,0,7.7,Good,506.0,4.0,0,"Manhattan, New York",1.3,9.4,1 double bed,Deluxe Double Room,0,0,0,16,1,2025-03-09
7562,7562,Days Inn by Wyndham New York Chinatown,186,186,0,7.3,Good,36.0,1.0,0,"Lower East Side, New York",5.7,1.0,1 large double bed,Upper Floor Deluxe Room with One Queen Bed and Manhattan View - Non-Smoking,0,0,0,16,1,2025-03-09
7563,7563,The Gregorian New York City,333,290,0,8.3,Very good,1139.0,4.0,0,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,0,0,0,16,1,2025-03-09
7564,7564,"Hotel 50 Bowery, part of JdV by Hyatt",265,265,0,8.6,Fabulous,955.0,4.0,0,"Chinatown, New York",5.9,1.0,1 extra-large double bed,King Room,0,0,0,16,1,2025-03-09
7565,7565,Fairfield By Marriott New York Manhattan Times Square,347,347,0,8.3,Very good,5717.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,16,1,2025-03-09
7566,7566,SoHo 54,278,278,0,7.7,Good,4019.0,3.0,0,"SoHo, New York",5.3,1.0,1 extra-large double bed,SoHo King,0,0,0,16,1,2025-03-09
7567,7567,DoubleTree by Hilton Hotel New York City - Chelsea,269,269,0,7.2,Good,3755.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,1,2025-03-09
7568,7568,The Ridge,222,222,0,7.6,Good,1371.0,3.0,0,"Lower East Side, New York",5.1,1.0,1 large double bed,Standard Queen Room,0,0,0,16,1,2025-03-09
7569,7569,Hilton Garden Inn New York Times Square South,305,305,0,8.2,Very good,3956.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room - Hearing Access,0,0,0,16,1,2025-03-09
7570,7570,Hotel Belleclaire Central Park,298,298,0,8.2,Very good,5102.0,4.0,0,"Upper West Side, New York",1.6,9.3,1 double bed,Standard 1 Full Size,0,0,0,16,1,2025-03-09
7571,7571,Homewood Suites Midtown Manhattan Times Square South,340,340,0,8.3,Very good,4422.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,Efficiency King Studio with Balcony,0,0,0,16,1,2025-03-09
7572,7572,"Hotel Shocard Broadway, Times Square",195,195,0,7.0,Good,2780.0,3.0,0,"Manhattan, New York",1.5,9.3,1 double bed,Standard Double Room,0,0,0,16,1,2025-03-09
7573,7573,The Hotel at Fifth Avenue,219,219,0,7.9,Good,3645.0,3.0,0,"Manhattan, New York",2.3,9.4,1 large double bed,Queen Room - Non-Smoking,0,0,0,16,1,2025-03-09
7574,7574,Midtown West Hotel,202,175,0,5.2,Review score,2660.0,3.0,0,"Hell's Kitchen, New York",2.3,1.0,1 large double bed,Queen Room with Private Bathroom,0,0,0,16,1,2025-03-09
7575,7575,Fairfield Inn by Marriott New York Manhattan/Financial District,246,246,0,7.8,Good,3648.0,3.0,0,"Manhattan, New York",7.2,1.0,1 large double bed,Queen Room,0,0,0,16,1,2025-03-09
7576,7576,Hyatt Place New York Chelsea,367,367,0,7.9,Good,18301.0,4.0,0,"Chelsea, New York",2.8,1.0,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,16,1,2025-03-09
7577,7577,Royalton New York,289,289,0,7.5,Good,3113.0,4.0,0,"Manhattan, New York",1.4,9.4,1 large double bed,Superior Queen Room,0,0,0,16,1,2025-03-09
7578,7578,Sonder at One Platt,283,283,0,8.2,Very good,1905.0,4.0,0,"Manhattan, New York",7.0,1.0,1.0,Queen Studio,0,0,0,16,1,2025-03-09
7579,7579,Archer Hotel New York,447,447,0,8.8,Fabulous,1038.0,4.0,0,"Manhattan, New York",1.8,9.5,1 large double bed,Classic Queen Guest Room,0,0,0,16,1,2025-03-09
7580,7580,Sixty LES,345,301,0,7.7,Good,844.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Queen Studio,0,0,0,16,1,2025-03-09
7581,7581,Holiday Inn Wall Street by IHG,273,197,0,7.3,Good,1090.0,3.0,0,"Manhattan, New York",7.0,1.0,1 extra-large double bed,King Room - Disability Access/Hearing Accessible,0,0,0,16,1,2025-03-09
7582,7582,BeHome by LuxUrban,270,203,0,6.5,Review score,1379.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 large double bed,Deluxe Queen Room - Non-Smoking,0,0,0,16,1,2025-03-09
7583,7583,Riu Plaza New York Times Square,488,362,0,8.6,Fabulous,7184.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe King Room,0,0,0,16,1,2025-03-09
7584,7584,Four Points by Sheraton Midtown - Times Square,347,347,0,8.2,Very good,3219.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,16,1,2025-03-09
7585,7585,"33 Hotel, New York City, Seaport",539,539,0,8.8,Fabulous,677.0,5.0,0,"Manhattan, New York",6.9,9.3,1 extra-large double bed,Deluxe Peck Slip King,0,0,0,16,1,2025-03-09
7586,7586,Hotel Mimosa,210,210,0,8.3,Very good,1123.0,3.0,0,"Chinatown, New York",6.1,1.0,1 large double bed,Queen Room,0,0,0,16,1,2025-03-09
7587,7587,Arlo SoHo,367,367,0,8.1,Very good,2078.0,4.0,0,"SoHo, New York",5.3,1.0,2 single beds,Urban Twin,0,0,0,16,1,2025-03-09
7588,7588,Pestana Park Avenue,317,317,0,8.9,Fabulous,1007.0,4.0,0,"Murray Hill, New York",1.9,9.6,2 bunk beds,Cabin,0,0,0,16,1,2025-03-09
7589,7589,NoMo SoHo,310,310,0,7.7,Good,1426.0,4.0,0,"SoHo, New York",5.6,1.0,1 large double bed,Classic Queen,0,0,0,16,1,2025-03-09
7590,7590,Four Points by Sheraton New York Downtown,266,266,0,7.9,Good,2036.0,3.0,0,"Manhattan, New York",7.0,1.0,1 large double bed,"Guest room, 1 Queen",0,0,0,16,1,2025-03-09
7591,7591,Westgate New York Grand Central,311,311,0,8.4,Very good,33.0,4.0,0,"Murray Hill, New York",2.2,1.0,1 large double bed,Luxe Queen,0,0,0,16,1,2025-03-09
7592,7592,Lex Hotel NYC,311,256,0,8.3,Very good,1525.0,3.0,0,"Kips Bay, New York",3.0,1.0,1 large double bed,Cozy Queen Room,0,0,0,16,1,2025-03-09
7593,7593,Romer Hell's Kitchen,379,379,0,8.6,Fabulous,2557.0,4.0,0,"Hell's Kitchen, New York",0.6,9.5,1 extra-large double bed,Deluxe King,0,0,0,16,1,2025-03-09
7594,7594,Sohotel,262,262,0,7.9,Good,2029.0,4.0,0,"SoHo, New York",5.5,1.0,1 large double bed,Deluxe Queen Room,0,0,0,16,1,2025-03-09
7595,7595,Moderne Hotel,312,298,0,8.1,Very good,1024.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Deluxe Room,0,0,0,16,1,2025-03-09
7596,7596,Executive Hotel Le Soleil New York,418,418,0,8.7,Fabulous,4587.0,4.0,0,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,0,0,0,16,1,2025-03-09
7597,7597,Hampton Inn Manhattan/Downtown- Financial District,217,217,0,7.8,Good,645.0,3.0,0,"Manhattan, New York",7.7,1.0,1 double bed,1 Double Room - Disability Access/Non-Smoking,0,0,0,16,1,2025-03-09
7598,7598,InterContinental New York Times Square by IHG,433,433,0,7.9,Good,1777.0,4.0,0,"Hell's Kitchen, New York",1.2,1.0,1.0,Standard Room,0,0,0,16,1,2025-03-09
7599,7599,Freehand New York,328,328,0,8.0,Very good,2276.0,4.0,0,"Gramercy, New York",3.1,9.3,1 large double bed,Cozy Queen,0,0,0,16,1,2025-03-09
7600,7600,TownePlace Suites by Marriott New York Manhattan/Times Square,660,465,0,8.5,Very good,1673.0,3.0,0,"Hell's Kitchen, New York",1.0,9.6,1.0,King Studio,0,0,0,16,2,2025-03-09
7601,7601,Riverside Tower Hotel,372,372,0,8.5,Very good,2497.0,2.0,0,"Upper West Side, New York",1.9,1.0,1 double bed,River View Double,0,0,0,16,2,2025-03-09
7602,7602,"The New Yorker, A Wyndham Hotel",421,421,0,7.7,Good,15579.0,4.0,0,"Hell's Kitchen, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,16,2,2025-03-09
7603,7603,"The Cloud One New York-Downtown, by the Motel One Group",510,510,0,8.6,Fabulous,6526.0,4.0,0,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,16,2,2025-03-09
7604,7604,"The Mayfair Hotel Times Square, Ascend Hotel Collection",460,460,0,8.6,Fabulous,2066.0,3.0,0,"Manhattan, New York",1.0,9.6,1 double bed,Deluxe Double Room - Non Smoking,0,0,0,16,2,2025-03-09
7605,7605,DoubleTree by Hilton New York Times Square South,583,583,0,8.2,Very good,6507.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,16,2,2025-03-09
7606,7606,Sixty LES,631,551,0,7.7,Good,844.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Queen Studio,0,0,0,16,2,2025-03-09
7607,7607,UNTITLED at 3 Freeman Alley,632,576,0,8.5,Very good,591.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Studio Queen,0,0,0,16,2,2025-03-09
7608,7608,Hotel Hayden New York,411,411,0,7.1,Good,3177.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,Superior King Room,0,0,0,16,2,2025-03-09
7609,7609,"Hotel Shocard Broadway, Times Square",390,390,0,7.0,Good,2780.0,3.0,0,"Manhattan, New York",1.0,9.3,1 double bed,Standard Double Room,0,0,0,16,2,2025-03-09
7610,7610,The Gregorian New York City,677,590,0,8.3,Very good,1139.0,4.0,0,"Manhattan, New York",2.1,9.4,1 extra-large double bed,King Room,0,0,0,16,2,2025-03-09
7611,7611,Westgate New York Grand Central,682,622,0,8.4,Very good,33.0,4.0,0,"Murray Hill, New York",1.0,1.0,1 large double bed,Luxe Queen,0,0,0,16,2,2025-03-09
7612,7612,Doubletree By Hilton New York Times Square West,483,483,0,6.8,Review score,10995.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,16,2,2025-03-09
7613,7613,70 Park Avenue Hotel,591,591,0,8.3,Very good,2331.0,4.0,0,"Murray Hill, New York",1.0,9.5,1 double bed,Double Room with Roll-In Shower - Mobility Accessible,0,0,0,16,2,2025-03-09
7614,7614,Hotel 309,224,224,0,6.1,Review score,1877.0,2.0,0,"Chelsea, New York",3.6,1.0,1 large double bed,Economy Room with Shared Bath,0,0,0,16,2,2025-03-09
7615,7615,Archer Hotel New York,893,893,0,8.8,Fabulous,1038.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Classic King Mobility- and Hearing-Accessible Guest Room With Tub,0,0,0,16,2,2025-03-09
7616,7616,Hilton Garden Inn New York/Midtown Park Avenue,604,604,0,8.1,Very good,2241.0,3.0,0,"Manhattan, New York",2.4,9.3,2 double beds,Double Room with Two Double Beds,0,0,0,16,2,2025-03-09
7617,7617,Hotel 57 by LuxUrban,512,421,0,7.0,Good,5142.0,4.0,0,"Midtown East, New York",1.0,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,16,2,2025-03-09
7618,7618,Citadines Connect Fifth Avenue New York,813,624,0,7.4,Good,3267.0,3.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard Room,0,0,0,16,2,2025-03-09
7619,7619,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",546,546,0,8.7,Fabulous,1237.0,3.0,0,"Midtown East, New York",1.0,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,16,2,2025-03-09
7620,7620,InterContinental New York Times Square by IHG,819,819,0,7.9,Good,1777.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1.0,Standard Room,0,0,0,16,2,2025-03-09
7621,7621,The Washington by LuxUrban,648,488,0,7.7,Good,9617.0,4.0,0,"Manhattan, New York",7.1,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,2,2025-03-09
7622,7622,Element Times Square West,459,459,0,8.0,Very good,7647.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,16,2,2025-03-09
7623,7623,Executive Hotel Le Soleil New York,835,835,0,8.7,Fabulous,4587.0,4.0,0,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,0,0,0,16,2,2025-03-09
7624,7624,Hyatt Place New York City - Times Square,559,559,0,7.8,Good,21766.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,16,2,2025-03-09
7625,7625,The Belvedere Hotel,594,513,0,7.9,Good,5893.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,16,2,2025-03-09
7626,7626,citizenM New York Bowery,611,520,0,8.7,Fabulous,3290.0,4.0,0,"Lower East Side, New York",5.4,1.0,1 extra-large double bed,King Room,0,0,0,16,2,2025-03-09
7627,7627,Hotel Edison Times Square,601,601,0,7.7,Good,13151.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Signature 1 King Bed,0,0,0,16,2,2025-03-09
7628,7628,Wingate by Wyndham New York Midtown South/5th Ave,600,600,0,8.4,Very good,2388.0,3.0,0,"Manhattan, New York",1.9,9.5,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,2,2025-03-09
7629,7629,Arlo SoHo,745,745,0,8.1,Very good,2078.0,4.0,0,"SoHo, New York",5.3,1.0,2 single beds,Urban Twin,0,0,0,16,2,2025-03-09
7630,7630,Pestana CR7 Times Square,564,564,0,8.7,Fabulous,2618.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Comfort Street View Room,0,0,0,16,2,2025-03-09
7631,7631,Romer Hell's Kitchen,737,737,0,8.6,Fabulous,2557.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe King,0,0,0,16,2,2025-03-09
7632,7632,Motto by Hilton New York City Chelsea,610,610,0,8.5,Very good,3178.0,4.0,0,"Chelsea, New York",2.8,9.4,1 extra-large double bed,King Room,0,0,0,16,2,2025-03-09
7633,7633,Park Lane New York,1334,1079,0,7.9,Good,5056.0,5.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Park Lane King,0,0,0,16,2,2025-03-09
7634,7634,The Chelsean New York,544,450,0,7.0,Good,2891.0,3.0,0,"Chelsea, New York",2.8,1.0,2 double beds,"Guest room, 2 Double",0,0,0,16,2,2025-03-09
7635,7635,Da Vinci Hotel,361,361,0,7.4,Good,1512.0,3.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,16,2,2025-03-09
7636,7636,Hotel Lucerne,647,647,0,8.5,Very good,2178.0,4.0,0,"Upper West Side, New York",1.7,9.5,2 double beds,Deluxe Double Room,0,0,0,16,2,2025-03-09
7637,7637,Holiday Inn Express - Times Square by IHG,607,466,0,6.9,Review score,2224.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 large double bed,Double Room with Roll-In Shower - Hearing Accessible,0,0,0,16,2,2025-03-09
7638,7638,DoubleTree by Hilton New York Downtown,567,567,0,7.5,Good,3961.0,4.0,0,"Manhattan, New York",7.6,1.0,1 extra-large double bed,King Room,0,0,0,16,2,2025-03-09
7639,7639,WestHouse Hotel New York,1175,1175,0,8.1,Very good,1909.0,5.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Room - Disability Access,0,0,0,16,2,2025-03-09
7640,7640,45 Times Square Hotel,528,528,0,8.3,Very good,3120.0,3.0,0,"Manhattan, New York",1.0,9.6,2 single beds,Standard Twin Room,0,0,0,16,2,2025-03-09
7641,7641,Hotel Belleclaire Central Park,702,702,0,8.2,Very good,5102.0,4.0,0,"Upper West Side, New York",1.6,9.3,1 large double bed,Deluxe 1 Queen Bed Accessible,0,0,0,16,2,2025-03-09
7642,7642,M Social Hotel Times Square New York,855,802,0,8.4,Very good,11942.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Social City View King,0,0,0,16,2,2025-03-09
7643,7643,The Flat NYC,473,403,0,7.9,Good,2518.0,3.0,0,"Flatiron District, New York",2.9,9.5,1 extra-large double bed,King Room with Shared Bathroom,0,0,0,16,2,2025-03-09
7644,7644,Millennium Hotel Broadway Times Square,877,797,0,7.4,Good,7873.0,4.0,0,"Manhattan, New York",1.0,9.4,2 double beds,Standard Room with Two Double Beds,0,0,0,16,2,2025-03-09
7645,7645,The Manhattan at Times Square,506,506,0,5.5,Review score,7619.0,4.0,0,"Manhattan, New York",1.0,1.0,1.0,Standard Room,0,0,0,16,2,2025-03-09
7646,7646,SoHo 54,556,556,0,7.7,Good,4019.0,3.0,0,"SoHo, New York",5.3,1.0,1 extra-large double bed,SoHo King,0,0,0,16,2,2025-03-09
7647,7647,InterContinental New York Barclay Hotel by IHG,1164,1164,0,8.1,Very good,1594.0,5.0,0,"Midtown East, New York",1.0,1.0,1.0,Classic Room,0,0,0,16,2,2025-03-09
7648,7648,"U Hotel Fifth Avenue, Empire State Building",526,526,0,7.9,Good,3396.0,3.0,0,"Manhattan, New York",2.1,9.5,1 double bed,Double Room,0,0,0,16,2,2025-03-09
7649,7649,Millennium Downtown New York,796,690,0,7.1,Good,5328.0,4.0,0,"Manhattan, New York",6.8,1.0,1 extra-large double bed,RENOVATED Corner Deluxe King - City View,0,0,0,16,2,2025-03-09
7650,7650,The Allen Hotel,559,559,0,7.9,Good,1677.0,4.0,0,"Lower East Side, New York",5.6,1.0,1 extra-large double bed,Deluxe King Room,0,0,0,16,2,2025-03-09
7651,7651,Ace Hotel New York,716,716,0,7.6,Good,1786.0,4.0,0,"NoMad, New York",2.5,1.0,2 single beds,Bunk Bed,0,0,0,16,2,2025-03-09
7652,7652,Arlo NoMad,705,705,0,8.4,Very good,2260.0,4.0,0,"NoMad, New York",2.4,9.4,2 single beds,Bunk Room,0,0,0,16,2,2025-03-09
7653,7653,La Quinta by Wyndham Time Square South,588,588,0,8.5,Very good,4337.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,2,2025-03-09
7654,7654,voco Times Square South New York by IHG,659,659,0,8.1,Very good,3855.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Standard Double Room,0,0,0,16,2,2025-03-09
7655,7655,Royalton New York,1061,1061,0,7.5,Good,3113.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Superior Queen Room,0,0,0,16,2,2025-03-09
7656,7656,"The Time New York, part of JdV by Hyatt",752,752,0,7.7,Good,1762.0,4.0,0,"Manhattan, New York",1.0,9.3,1 large double bed,Queen Room,0,0,0,16,2,2025-03-09
7657,7657,The Chemists Club Hotel,1079,930,0,8.9,Fabulous,481.0,4.0,0,"Murray Hill, New York",1.0,9.7,1.0,Classic King Room,0,0,0,16,2,2025-03-09
7658,7658,citizenM New York Times Square,806,686,0,8.7,Fabulous,3982.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room,0,0,0,16,2,2025-03-09
7659,7659,Hilton Garden Inn New York Times Square South,571,571,0,8.2,Very good,3956.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room - Hearing Access,0,0,0,16,2,2025-03-09
7660,7660,Cambria Hotel New York - Chelsea,649,649,0,8.0,Very good,3982.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,2,2025-03-09
7661,7661,Shoreham Hotel,681,453,0,7.3,Good,3362.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Deluxe King Room,0,0,0,16,2,2025-03-09
7662,7662,The Hotel at Fifth Avenue,510,510,0,7.9,Good,3645.0,3.0,0,"Manhattan, New York",2.3,9.4,1 large double bed,Queen Room - Non-Smoking,0,0,0,16,2,2025-03-09
7663,7663,Radio Hotel,363,363,0,7.7,Good,1744.0,4.0,0,"Washington Heights, New York",9.8,1.0,1.0,Standard Studio,0,0,0,16,2,2025-03-09
7664,7664,Wyndham Garden Chinatown,538,538,0,7.5,Good,845.0,4.0,0,"Chinatown, New York",5.8,1.0,1 large double bed,Superior Queen Room Non-Smoking,0,0,0,16,2,2025-03-09
