,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
8718,Hotel 57 by LuxUrban,494,494,0,7.0,Good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 double bed,Double Room - Non-Smoking,0,0,0,18,3,2025-02-02
8719,"Holiday Inn Express - Wall Street, an IHG Hotel",594,594,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,Standard Room,0,0,0,18,3,2025-02-02
8720,"The New Yorker, A Wyndham Hotel",611,611,0,7.7,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,18,3,2025-02-02
8721,Hotel Hayden New York,532,532,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,Superior King Room,0,0,0,18,3,2025-02-02
8722,citizenM New York Bowery,736,663,0,8.7,Fabulous,1.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8723,Freehand New York,628,628,0,8.0,Very good,1.0,4.0,0,"Gramercy, New York",1.0,1.0,1 double bed,Queen,0,0,0,18,3,2025-02-02
8724,citizenM New York Times Square,818,738,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8725,La Quinta by Wyndham Time Square South,615,615,0,8.5,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,18,3,2025-02-02
8726,Chambers powered by Sonder,916,916,0,8.1,Very good,685.0,4.0,0,"Manhattan, New York",1.0,9.6,1 large double bed,Queen Room - Disability Access,0,0,0,18,3,2025-02-02
8727,Hilton Garden Inn New York/Tribeca,533,533,0,7.5,Good,661.0,3.0,0,"Tribeca, New York",1.0,1.0,1 extra-large double bed,King Room with Bath Tub - Mobility Access,0,0,0,18,3,2025-02-02
8728,The Knickerbocker,1298,1241,0,8.6,Fabulous,1.0,5.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Deluxe Room with One King Bed,0,0,0,18,3,2025-02-02
8729,Moxy NYC Lower East Side,782,782,0,8.0,Very good,1.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 extra-large double bed,King Room  - No View,0,0,0,18,3,2025-02-02
8730,American Dream,369,369,0,8.0,Very good,518.0,2.0,0,"Gramercy, New York",1.0,9.3,1 bunk bed,Twin Room with Shared Bathroom,0,0,0,18,3,2025-02-02
8731,"EVEN Hotel New York - Midtown East, an IHG Hotel",650,650,0,8.1,Very good,1.0,4.0,0,"Midtown East, New York",1.0,9.3,1 extra-large double bed,Standard King Room,0,0,0,18,3,2025-02-02
8732,The Gotham Hotel,806,806,0,8.5,Very good,1.0,4.0,0,"Midtown East, New York",1.0,9.5,1 extra-large double bed,Midtown Balcony King,0,0,0,18,3,2025-02-02
8733,Pod 51,427,427,0,7.9,Good,1.0,3.0,0,"Midtown East, New York",1.0,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,0,0,0,18,3,2025-02-02
8734,BeHome by LuxUrban,573,461,0,6.5,Review score,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 large double bed,Queen Room - Non-Smoking,0,0,0,18,3,2025-02-02
8735,Hampton Inn Manhattan-35th St Empire State Bldg,742,668,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,18,3,2025-02-02
8736,Fairfield Inn by Marriott New York Manhattan/Financial District,525,525,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8737,Aura Hotel Times Square Newly Renovated,609,609,0,7.6,Good,447.0,4.0,0,"Manhattan, New York",1.0,9.3,1 single bed,Standard Full,0,0,0,18,3,2025-02-02
8738,Pod Times Square,546,546,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,1 double bed,Full Pod,0,0,0,18,3,2025-02-02
8739,Renaissance New York Chelsea Hotel,754,754,0,8.1,Very good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,18,3,2025-02-02
8740,Leon Hotel LES,665,582,0,8.0,Very good,1.0,3.0,0,"Lower East Side, New York",1.0,1.0,1 extra-large double bed,Deluxe King Room,0,0,0,18,3,2025-02-02
8741,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,688,688,0,7.9,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8742,The Washington by LuxUrban,898,616,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,18,3,2025-02-02
8743,DoubleTree by Hilton New York Downtown,531,531,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8744,Heritage Hotel New York City,481,438,0,7.4,Good,1.0,3.0,0,"Flatiron District, New York",1.0,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,18,3,2025-02-02
8745,M Social Hotel Times Square New York,930,852,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Social City View King,0,0,0,18,3,2025-02-02
8746,W New York - Times Square,919,919,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",0,0,0,18,3,2025-02-02
8747,"Staypineapple, An Artful Hotel, Midtown New York",579,579,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Fashionista King,0,0,0,18,3,2025-02-02
8748,Hotel 309,315,315,0,6.1,Review score,1.0,2.0,0,"Chelsea, New York",1.0,1.0,1 large double bed,Economy Room with Shared Bath,0,0,0,18,3,2025-02-02
8749,"voco Times Square South New York, an IHG Hotel",746,746,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,0,0,0,18,3,2025-02-02
8750,Royalton New York,654,654,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,18,3,2025-02-02
8751,Wingate by Wyndham New York Midtown South/5th Ave,640,640,0,8.4,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,18,3,2025-02-02
8752,Millennium Hotel Broadway Times Square,819,714,0,7.4,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Queen Room with Bath Tub - Hearing/Mobility Accessible,0,0,0,18,3,2025-02-02
8753,Courtyard New York Manhattan/Midtown East,621,621,0,8.0,Very good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8754,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,600,600,0,8.0,Very good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8755,Executive Hotel Le Soleil New York,875,875,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Executive Queen Room,0,0,0,18,3,2025-02-02
8756,Hotel Mimosa,513,513,0,8.3,Very good,1.0,3.0,0,"Chinatown, New York",1.0,1.0,1 large double bed,Superior Queen Room,0,0,0,18,3,2025-02-02
8757,Four Points by Sheraton Manhattan Midtown West,591,591,0,8.3,Very good,1.0,4.0,0,"Hudson Yards, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,18,3,2025-02-02
8758,70 Park Avenue Hotel,604,604,0,8.3,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,9.5,1 large double bed,Essential Queen Room,0,0,0,18,3,2025-02-02
8759,Hyatt Place New York Chelsea,814,814,0,7.9,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,2 double beds,Double Room with Two Double Beds,0,0,0,18,3,2025-02-02
8760,"Hotel 50 Bowery, part of JdV by Hyatt",698,698,0,8.5,Very good,961.0,4.0,0,"Chinatown, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8761,The Shelburne Sonesta New York,664,664,0,8.3,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,18,3,2025-02-02
8762,DoubleTree by Hilton Hotel New York City - Chelsea,637,637,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,18,3,2025-02-02
8763,Ink 48 Hotel,654,654,0,7.5,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8764,Virgin Hotels New York City,960,960,0,8.3,Very good,1.0,4.0,0,"NoMad, New York",1.0,1.0,1 extra-large double bed,Chamber King ADA,0,0,0,18,3,2025-02-02
8765,The FIDI Hotel,575,575,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 double bed,Standard Full,0,0,0,18,3,2025-02-02
8766,Hyatt Centric Midtown 5th Avenue New York,904,904,0,8.0,Very good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,18,3,2025-02-02
8767,Refinery Hotel - New York,1242,1188,0,8.6,Fabulous,600.0,5.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Studio King Room,0,0,0,18,3,2025-02-02
8768,"Kimpton Hotel Eventi, an IHG Hotel",926,926,0,8.4,Very good,507.0,5.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,Essential Room,0,0,0,18,3,2025-02-02
8769,Nolitan Hotel SoHo - New York,802,650,0,7.8,Good,1.0,4.0,0,"SoHo, New York",1.0,1.0,1 large double bed,Deluxe Queen Room,0,0,0,18,3,2025-02-02
8770,The Herald by LuxUrban,856,626,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,18,3,2025-02-02
8771,"Kimpton Theta New York - Times Square, an IHG Hotel",676,676,0,8.1,Very good,1.0,5.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8772,MOXY NYC Times Square,603,603,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Queen Room,0,0,0,18,3,2025-02-02
8773,SoHo 54,558,558,0,7.6,Good,1.0,3.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,SoHo King,0,0,0,18,3,2025-02-02
8774,The Belvedere Hotel,656,587,0,7.9,Good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,18,3,2025-02-02
8775,NH Collection New York Madison Avenue,784,784,0,8.5,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,9.5,1 large double bed,Superior Room,0,0,0,18,3,2025-02-02
8776,SpringHill Suites by Marriott New York Manhattan Chelsea,882,882,0,8.3,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.4,1.0,Studio Double Room with Two Double Beds,0,0,0,18,3,2025-02-02
8777,Hampton Inn by Hilton New York Times Square,803,803,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8778,UNTITLED at 3 Freeman Alley,844,769,0,8.4,Very good,565.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 double bed,Studio Mini,0,0,0,18,3,2025-02-02
8779,Renaissance New York Midtown Hotel,1235,990,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,King Room with City View,0,0,0,18,3,2025-02-02
8780,Hyatt Place New York City - Times Square,776,776,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,18,3,2025-02-02
8781,"Le Méridien New York, Fifth Avenue",800,800,0,7.8,Good,63.0,4.0,0,"NoMad, New York",1.0,9.4,1 extra-large double bed,Classic King Room,0,0,0,18,3,2025-02-02
8782,The Benjamin Royal Sonesta New York,916,916,0,8.1,Very good,844.0,5.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,Deluxe King Studio,0,0,0,18,3,2025-02-02
8783,Smyth Tribeca,1190,985,0,8.3,Very good,751.0,4.0,0,"Tribeca, New York",1.0,9.3,1 large double bed,Superior Queen Room,0,0,0,18,3,2025-02-02
8784,Hilton Garden Inn West 35th Street,638,638,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8785,Courtyard New York Downtown Manhattan/Financial District,558,558,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,18,3,2025-02-02
8786,Pod 39,512,512,0,8.3,Very good,1.0,3.0,0,"Murray Hill, New York",1.0,9.5,1 double bed,Double Room,0,0,0,18,3,2025-02-02
8787,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,661,661,0,8.0,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1.0,King Studio,0,0,0,18,3,2025-02-02
8788,ModernHaus SoHo,1294,1294,0,8.2,Very good,1.0,5.0,0,"SoHo, New York",1.0,1.0,1 large double bed,Standard Queen Room,0,0,0,18,3,2025-02-02
8789,NoMo SoHo,868,868,0,7.7,Good,1.0,4.0,0,"SoHo, New York",1.0,1.0,1 large double bed,Classic Queen,0,0,0,18,3,2025-02-02
8790,Citadines Connect Fifth Avenue New York,748,583,0,7.4,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Premier King Room,0,0,0,18,3,2025-02-02
8791,Hotel Stanford,738,629,0,7.9,Good,136.0,3.0,0,"Manhattan, New York",1.0,9.4,1 double bed,Superior Queen Room,0,0,0,18,3,2025-02-02
8792,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,642,642,0,8.0,Very good,313.0,3.0,0,"Flatiron District, New York",1.0,1.0,1 extra-large double bed,"Studio, 1 King",0,0,0,18,3,2025-02-02
8793,Aloft New York Chelsea,661,661,0,8.3,Very good,160.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8794,Shoreham Hotel,562,562,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Deluxe Queen Room,0,0,0,18,3,2025-02-02
8795,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",636,636,0,8.7,Fabulous,1.0,3.0,0,"Midtown East, New York",1.0,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,18,3,2025-02-02
8796,Hilton Garden Inn New York/Midtown Park Avenue,671,671,0,8.1,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,King Bed with City View,0,0,0,18,3,2025-02-02
8797,AC Hotel by Marriott New York Downtown,549,549,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Guest Room - One King Bed - Non-Smoking,0,0,0,18,3,2025-02-02
8798,Park Lane New York,1530,1246,0,7.9,Good,1.0,5.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Park Lane King,0,0,0,18,3,2025-02-02
8799,Motto by Hilton New York City Chelsea,769,769,0,8.5,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.4,1 extra-large double bed,King Room,0,0,0,18,3,2025-02-02
8800,Iroquois New York Times Square,1284,953,0,8.5,Very good,1.0,5.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,Superior 1 Queen Bed,0,0,0,18,4,2025-02-02
8801,Archer Hotel New York,981,981,0,8.8,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Classic Queen Mobility- and Hearing-Accessible Guest Room With Roll-In Shower,0,0,0,18,4,2025-02-02
8802,Riverside Tower Hotel,652,652,0,8.5,Very good,1.0,2.0,0,"Upper West Side, New York",1.0,1.0,1 double bed,River View Double,0,0,0,18,4,2025-02-02
8803,The Chelsean New York,801,671,0,7.0,Good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,"Guest room, 1 King, High floor",0,0,0,18,4,2025-02-02
8804,Grayson Hotel,1040,1040,0,8.5,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room - High Floor,0,0,0,18,4,2025-02-02
8805,"The Mayfair Hotel Times Square, Ascend Hotel Collection",760,760,0,8.6,Fabulous,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 double bed,Deluxe Double Room - Non Smoking,0,0,0,18,4,2025-02-02
8806,Courtyard New York Downtown Manhattan/Financial District,585,585,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,18,4,2025-02-02
8807,Romer Hell's Kitchen,1008,967,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe King,0,0,0,18,4,2025-02-02
8808,Hotel Hayden New York,742,714,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,Superior King Room,0,0,0,18,4,2025-02-02
8809,"voco Times Square South New York, an IHG Hotel",845,845,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,0,0,0,18,4,2025-02-02
8810,citizenM New York Bowery,921,830,0,8.7,Fabulous,1.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,4,2025-02-02
8811,SpringHill Suites by Marriott New York Manhattan/Times Square South,816,816,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,18,4,2025-02-02
8812,Chambers powered by Sonder,1127,1127,0,8.1,Very good,685.0,4.0,0,"Manhattan, New York",1.0,9.6,1 large double bed,Queen Room - Disability Access,0,0,0,18,4,2025-02-02
8813,Fairfield Inn by Marriott New York Manhattan/Financial District,654,654,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,4,2025-02-02
8814,Hotel Mimosa,661,661,0,8.3,Very good,1.0,3.0,0,"Chinatown, New York",1.0,1.0,1 large double bed,Superior Queen Room,0,0,0,18,4,2025-02-02
8815,Henn na Hotel New York,1077,934,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,2 double beds,Deluxe Double Room,0,0,0,18,4,2025-02-02
8816,La Quinta by Wyndham Time Square South,749,749,0,8.5,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,18,4,2025-02-02
8817,SpringHill Suites by Marriott New York Manhattan Times Square,801,801,0,8.1,Very good,305.0,3.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Room,0,0,0,18,4,2025-02-02
8818,Hyatt House New York/Chelsea,844,844,0,8.4,Very good,1.0,3.0,0,"Chelsea, New York",1.0,9.5,1 extra-large double bed,Den King Room,0,0,0,18,4,2025-02-02
8819,Cambria Hotel New York - Chelsea,777,777,0,7.9,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room - Disability Access,0,0,0,18,4,2025-02-02
8820,"Hotel Indigo NYC Financial District, an IHG Hotel",684,684,0,8.8,Fabulous,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Standard King Room,0,0,0,18,4,2025-02-02
8821,American Dream Guest House,843,843,0,6.8,Review score,13.0,1.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Double Room with Shared Bathroom,0,0,0,18,4,2025-02-02
8822,The Washington by LuxUrban,949,695,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,18,4,2025-02-02
8823,Doubletree By Hilton New York Times Square West,722,722,0,6.8,Review score,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,One King Bed Hearing Accessible,0,0,0,18,4,2025-02-02
8824,Courtyard New York Manhattan/Midtown West,1002,1002,0,8.6,Fabulous,1.0,4.0,0,"Hudson Yards, New York",1.0,1.0,1 extra-large double bed,Midtown King,0,0,0,18,4,2025-02-02
8825,"Holiday Inn Express - Wall Street, an IHG Hotel",748,748,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,Standard Room,0,0,0,18,4,2025-02-02
8826,Four Points by Sheraton Manhattan SoHo Village,732,625,0,7.9,Good,890.0,3.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,18,4,2025-02-02
8827,Best Western Premier Empire State Hotel,689,689,0,8.5,Very good,1.0,3.0,0,"NoMad, New York",1.0,9.3,1 extra-large double bed,King Room,0,0,0,18,4,2025-02-02
8828,Freehand New York,932,781,0,8.0,Very good,1.0,4.0,0,"Gramercy, New York",1.0,1.0,1 large double bed,Cozy Queen,0,0,0,18,4,2025-02-02
8829,Hampton Inn Manhattan-35th St Empire State Bldg,905,815,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,18,4,2025-02-02
8830,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,725,725,0,8.0,Very good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,4,2025-02-02
8831,"The Cloud One New York-Downtown, by the Motel One Group",767,767,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,18,4,2025-02-02
8832,Hilton Garden Inn New York/Tribeca,664,664,0,7.5,Good,661.0,3.0,0,"Tribeca, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,4,2025-02-02
8833,Pod Times Square,750,659,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,1 double bed,Full Pod ADA,0,0,0,18,4,2025-02-02
8834,Moxy NYC Lower East Side,984,984,0,8.0,Very good,1.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 extra-large double bed,King Room  - No View,0,0,0,18,4,2025-02-02
8835,Pod 51,595,526,0,7.9,Good,1.0,3.0,0,"Midtown East, New York",1.0,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,0,0,0,18,4,2025-02-02
8836,Hampton Inn by Hilton New York Times Square,945,945,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,18,4,2025-02-02
8837,Eurostars Wall Street,821,659,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,18,4,2025-02-02
8838,Hotel 309,406,406,0,6.1,Review score,1.0,2.0,0,"Chelsea, New York",1.0,1.0,1 large double bed,Economy Room with Shared Bath,0,0,0,18,4,2025-02-02
8839,DoubleTree by Hilton New York Downtown,670,670,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,18,4,2025-02-02
8840,Hotel Stanford,925,789,0,7.9,Good,136.0,3.0,0,"Manhattan, New York",1.0,9.4,1 double bed,Deluxe Double Room,0,0,0,18,4,2025-02-02
8841,The Gotham Hotel,1047,1047,0,8.5,Very good,1.0,4.0,0,"Midtown East, New York",1.0,9.5,1 extra-large double bed,Midtown Balcony King,0,0,0,18,4,2025-02-02
8842,Pod 39,700,617,0,8.3,Very good,1.0,3.0,0,"Murray Hill, New York",1.0,9.5,1 double bed,Double Room,0,0,0,18,4,2025-02-02
8843,BeHome by LuxUrban,730,587,0,6.5,Review score,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 large double bed,Queen Room - Non-Smoking,0,0,0,18,4,2025-02-02
8844,American Dream,492,492,0,8.0,Very good,518.0,2.0,0,"Gramercy, New York",1.0,9.3,1 bunk bed,Twin Room with Shared Bathroom,0,0,0,18,4,2025-02-02
8845,Residence Inn New York Downtown Manhattan/Financial District,642,642,0,8.2,Very good,712.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Studio, 1 King",0,0,0,18,4,2025-02-02
