,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
4150,The Belvedere Hotel,445,398,0,7.9,Good,2.7,3.0,0,"Hell's Kitchen, New York",2.7,9.4,1 extra-large double bed,Standard King Room,0,0,0,9,2,2025-02-04
4151,Artezen Hotel,553,507,0,9.2,Superb,2.7,4.0,0,"Manhattan, New York",2.7,9.6,1 double bed,Petite Queen Room,0,0,0,9,2,2025-02-04
4152,Leon Hotel LES,442,442,0,8.0,Very good,2.7,3.0,0,"Lower East Side, New York",2.7,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,9,2,2025-02-04
4153,Courtyard by Marriott New York Manhattan/Chelsea,489,489,0,8.2,Very good,2.7,4.0,0,"Chelsea, New York",2.7,9.3,1 extra-large double bed,King Room - Hearing Accessible,0,0,0,9,2,2025-02-04
4154,Four Points by Sheraton Manhattan Midtown West,446,446,0,8.3,Very good,2.7,4.0,0,"Hudson Yards, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,9,2,2025-02-04
4155,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,444,444,0,8.0,Very good,314.0,3.0,0,"Flatiron District, New York",2.7,2.7,1 extra-large double bed,"Studio, 1 King",0,0,0,9,2,2025-02-04
4156,Sofitel New York,690,690,0,7.8,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.3,1 large double bed,Superior Queen Room,0,0,0,9,2,2025-02-04
4157,Courtyard by Marriott New York Manhattan/ Fifth Avenue,407,407,0,7.8,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.6,2 double beds,Double Room with Two Double Beds,0,0,0,9,2,2025-02-04
4158,Park Central,556,556,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,Classic King Room,0,0,0,9,2,2025-02-04
4159,CIVILIAN Hotel,613,613,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.6,1 large double bed,Double Room,0,0,0,9,2,2025-02-04
4160,Riu Plaza New York Times Square,1037,767,0,8.5,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.5,Private suite,Junior Suite,0,0,0,9,2,2025-02-04
4161,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,452,452,0,8.4,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,1 King Bed,0,0,0,9,2,2025-02-04
4162,Home2 Suites By Hilton New York Times Square,537,537,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,Queen Studio Suite,0,0,0,9,2,2025-02-04
4163,Hotel Mulberry,418,418,0,8.5,Very good,784.0,3.0,0,"Chinatown, New York",2.7,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,9,2,2025-02-04
4164,DoubleTree by Hilton New York Times Square South,472,472,0,8.2,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,9,2,2025-02-04
4165,Hard Rock Hotel New York,760,760,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,Standard King Room,0,0,0,9,2,2025-02-04
4166,Millennium Hotel Broadway Times Square,673,613,0,7.4,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,9,2,2025-02-04
4167,Graduate by Hilton New York,507,507,0,8.8,Fabulous,2.7,4.0,0,New York,2.7,9.4,1 extra-large double bed,Graduate King Room,0,0,0,9,2,2025-02-04
4168,Hilton Garden Inn New York Times Square South,531,531,0,8.2,Very good,2.7,3.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,9,2,2025-02-04
4169,Shoreham Hotel,409,409,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Deluxe Queen Room,0,0,0,9,2,2025-02-04
4170,Hyatt Grand Central New York,565,565,0,7.3,Good,2.7,4.0,0,"Midtown East, New York",2.7,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,9,2,2025-02-04
4171,"Le Méridien New York, Fifth Avenue",619,619,0,7.8,Good,63.0,4.0,0,"NoMad, New York",2.7,9.4,1 extra-large double bed,Classic King Room,0,0,0,9,2,2025-02-04
4172,SoHo 54,459,459,0,7.6,Good,2.7,3.0,0,"SoHo, New York",2.7,2.7,1 extra-large double bed,SoHo King,0,0,0,9,2,2025-02-04
4173,DoubleTree by Hilton Hotel New York City - Chelsea,448,448,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,9,2,2025-02-04
4174,Hampton Inn by Hilton New York Times Square,716,716,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.5,1 extra-large double bed,King Room,0,0,0,9,2,2025-02-04
4175,Millennium Downtown New York,693,633,0,7.1,Good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,Superior King Room,0,0,0,9,2,2025-02-04
4176,Sheraton Tribeca New York Hotel,429,429,0,7.9,Good,2.7,4.0,0,"Tribeca, New York",2.7,2.7,1 extra-large double bed,Standard King Room,0,0,0,9,2,2025-02-04
4177,"Hotel 50 Bowery, part of JdV by Hyatt",534,534,0,8.5,Very good,961.0,4.0,0,"Chinatown, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,9,2,2025-02-04
4178,Hotel Belleclaire Central Park,547,547,0,8.1,Very good,2.7,4.0,0,"Upper West Side, New York",2.7,9.3,1 large double bed,Deluxe 1 Queen Bed,0,0,0,9,2,2025-02-04
4179,"EVEN Hotel New York - Midtown East, an IHG Hotel",601,601,0,8.1,Very good,2.7,4.0,0,"Midtown East, New York",2.7,9.3,1 extra-large double bed,Standard King Room with Roll-In Shower - Mobility Access,0,0,0,9,2,2025-02-04
4180,Hotel 309,203,203,0,6.1,Review score,2.7,2.0,0,"Chelsea, New York",2.7,2.7,1 large double bed,Economy Room with Shared Bath,0,0,0,9,2,2025-02-04
4181,Moderne Hotel,562,537,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 extra-large double bed,Deluxe Room,0,0,0,9,2,2025-02-04
4182,The Times Square EDITION New York,891,891,0,8.6,Fabulous,2.7,5.0,0,"Manhattan, New York",2.7,9.3,1 large double bed,Queen Room,0,0,0,9,2,2025-02-04
4183,The Dominick Hotel,1290,1290,0,8.7,Fabulous,2.7,5.0,0,"SoHo, New York",2.7,9.4,1 extra-large double bed,Hudson Square King Room,0,0,0,9,2,2025-02-04
4184,Courtyard New York Manhattan/Times Square,645,645,0,8.1,Very good,2.7,3.0,0,"Manhattan, New York",2.7,9.6,1 extra-large double bed,King Room with Adapted Tub - Mobility and Hearing Accessible,0,0,0,9,2,2025-02-04
4185,Life Hotel New York,474,474,0,8.0,Very good,802.0,4.0,0,"NoMad, New York",2.7,9.4,1 extra-large double bed,Standard King Room,0,0,0,9,2,2025-02-04
4186,ModernHaus SoHo,1051,910,0,8.2,Very good,2.7,5.0,0,"SoHo, New York",2.7,2.7,1 large double bed,Standard Queen Room,0,0,0,9,2,2025-02-04
4187,"InterContinental New York Times Square, an IHG Hotel",796,796,0,7.9,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,2.7,Standard Room,0,0,0,9,2,2025-02-04
4188,Hilton Garden Inn New York Manhattan Midtown East,493,493,0,7.4,Good,2.7,3.0,0,"Midtown East, New York",2.7,2.7,2 large double beds,Queen Room with Two Queen Beds,0,0,0,9,2,2025-02-04
4189,La Quinta by Wyndham Time Square South,542,542,0,8.5,Very good,2.7,3.0,0,"Hell's Kitchen, New York",2.7,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,9,2,2025-02-04
4190,Arthouse Hotel,611,611,0,7.9,Good,2.7,4.0,0,"Upper West Side, New York",2.7,2.7,2.7,Superior Queen,0,0,0,9,2,2025-02-04
4191,"Club Quarters Hotel Grand Central, New York",539,539,0,8.3,Very good,2.7,4.0,0,"Midtown East, New York",2.7,9.4,1 double bed,CLUB Room,0,0,0,9,2,2025-02-04
4192,Hilton Garden Inn New York/Midtown Park Avenue,450,450,0,8.1,Very good,2.7,3.0,0,"Manhattan, New York",2.7,9.3,1 extra-large double bed,King Room - Hearing Access,0,0,0,9,2,2025-02-04
4193,The Evelyn NoMad,645,645,0,8.4,Very good,2.7,5.0,0,"NoMad, New York",2.7,9.4,1 large double bed,Superior Queen Room,0,0,0,9,2,2025-02-04
4194,The Shelburne Sonesta New York,584,584,0,8.3,Very good,2.7,4.0,0,"Murray Hill, New York",2.7,2.7,2 large double beds,Double Room with Two Double Beds,0,0,0,9,2,2025-02-04
4195,Da Vinci Hotel,294,294,0,7.4,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,9,2,2025-02-04
4196,Courtyard New York Manhattan/Midtown East,521,521,0,8.0,Very good,2.7,4.0,0,"Midtown East, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,9,2,2025-02-04
4197,Hotel St. James,323,323,0,8.1,Very good,2.7,2.0,0,"Manhattan, New York",2.7,9.7,2.7,Partner offer option,0,0,0,9,2,2025-02-04
4198,"U Hotel Fifth Avenue, Empire State Building",449,449,0,7.9,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.5,1 double bed,Double Room,0,0,0,9,2,2025-02-04
4199,Mint House at 70 Pine,648,648,0,9.2,Superb,978.0,4.0,0,"Manhattan, New York",2.7,2.7,1 large double bed,Queen Room,0,0,0,9,2,2025-02-04
4200,Royalton New York,1084,998,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",1.4,9.4,1 large double bed,Superior Queen Room,0,0,0,9,3,2025-02-04
4201,UNTITLED at 3 Freeman Alley,1172,1067,0,8.4,Very good,566.0,4.0,0,"Lower East Side, New York",5.2,2.7,1 double bed,Studio Mini,0,0,0,9,3,2025-02-04
4202,Aura Hotel Times Square Newly Renovated,995,995,0,7.6,Good,450.0,4.0,0,"Manhattan, New York",1.3,9.3,1 single bed,Standard Full,0,0,0,9,3,2025-02-04
4203,"33 Hotel, New York City, Seaport",1516,1516,0,8.8,Fabulous,671.0,5.0,0,"Manhattan, New York",6.9,9.3,1 extra-large double bed,Deluxe Peck Slip King,0,0,0,9,3,2025-02-04
4204,NH Collection New York Madison Avenue,1118,1118,0,8.4,Very good,2.7,4.0,0,"Murray Hill, New York",2.0,9.5,Beds: 1 double or 2 singles,Deluxe Double or Twin Room with View,0,0,0,9,3,2025-02-04
4205,West Side YMCA,444,382,0,6.6,Review score,2.7,3.0,0,"Upper West Side, New York",2.7,9.4,1 bunk bed,Deluxe Bunk Bed Room Semi-private bathroom,0,0,0,9,3,2025-02-04
4206,Sonder at One Platt,1196,1196,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",7.0,2.7,2.7,Deluxe Queen Studio,0,0,0,9,3,2025-02-04
4207,Tempo By Hilton New York Times Square,1495,1495,0,8.5,Very good,851.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with City View,0,0,0,9,3,2025-02-04
4208,"The New Yorker, A Wyndham Hotel",816,816,0,7.7,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,0,0,0,9,3,2025-02-04
4209,Pod Times Square,697,697,0,8.2,Very good,2.7,3.0,0,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,0,0,0,9,3,2025-02-04
4210,Best Western Plus Hospitality House Suites,1022,1022,0,8.4,Very good,2.7,3.0,0,"Midtown East, New York",1.6,9.5,2.7,Apartment with Queen Bed,0,0,0,9,3,2025-02-04
4211,SpringHill Suites by Marriott New York Manhattan Chelsea,1030,1030,0,8.3,Very good,2.7,4.0,0,"Chelsea, New York",2.5,9.4,2.7,Studio King Room,0,0,0,9,3,2025-02-04
4212,Hotel Beacon,2488,1625,0,8.7,Fabulous,2.7,4.0,0,"Upper West Side, New York",1.4,9.6,2.7,One-Bedroom King Suite,0,0,0,9,3,2025-02-04
4213,Hotel 57 by LuxUrban,1299,890,0,7.0,Good,2.7,4.0,0,"Midtown East, New York",1.3,2.7,1 large double bed,Queen Room - Non-Smoking,0,0,0,9,3,2025-02-04
4214,Arlo Midtown,1023,1023,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",1.7,2.7,1 extra-large double bed,King Urban,0,0,0,9,3,2025-02-04
4215,Tuscany by LuxUrban,1467,1103,0,7.6,Good,2.7,4.0,0,"Murray Hill, New York",2.1,9.3,1 large double bed,Deluxe King Room - Non-Smoking,0,0,0,9,3,2025-02-04
4216,World Center Hotel,974,913,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",7.0,9.4,1 double bed,Double Room,0,0,0,9,3,2025-02-04
4217,Residence Inn by Marriott New York Manhattan/Times Square,1482,1482,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",1.7,9.6,"2 beds (1 sofa bed, 1 large double)",Queen Studio with Sofa Bed,0,0,0,9,3,2025-02-04
4218,Hyatt Centric Times Square New York,1366,1366,0,8.4,Very good,2.7,4.0,0,"Manhattan, New York",1.2,9.5,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
4219,Fairfield Inn by Marriott New York Manhattan/Financial District,789,789,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",7.2,2.7,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
4220,Renaissance New York Times Square by Marriott,1370,1370,0,8.4,Very good,2.7,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room with Adapted Tub - Mobility and Hearing Accessible,0,0,0,9,3,2025-02-04
4221,Element Times Square West,822,822,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,1 extra-large double bed,"Guest Room, 1 King",0,0,0,9,3,2025-02-04
4222,LUMA Hotel - Times Square,1497,1497,0,8.9,Fabulous,2.7,4.0,0,"Manhattan, New York",1.5,9.7,"2 beds (1 extra-large double, 1 sofa bed)",Park Plaza King Studio with Sofa Bed ADA Hearing/Visual,0,0,0,9,3,2025-02-04
4223,Hyatt House New York/Chelsea,1262,1262,0,8.4,Very good,2.7,3.0,0,"Chelsea, New York",2.5,9.5,Private suite,King Studio Suite with Kitchen,0,0,0,9,3,2025-02-04
4224,Hotel Edison Times Square,2320,2320,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.4,2.7,Signature Family Room,0,0,0,9,3,2025-02-04
4225,The Washington by LuxUrban,1215,833,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",7.1,9.4,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,9,3,2025-02-04
4226,citizenM New York Bowery,1059,954,0,8.7,Fabulous,2.7,4.0,0,"Lower East Side, New York",5.4,2.7,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
4227,ModernHaus SoHo,1468,1273,0,8.2,Very good,2.7,5.0,0,"SoHo, New York",5.4,2.7,1 large double bed,Standard Queen Room,0,0,0,9,3,2025-02-04
4228,Millennium Downtown New York,1229,966,0,7.1,Good,2.7,4.0,0,"Manhattan, New York",6.8,2.7,1 extra-large double bed,RENOVATED Premier King - Hudson River View - High Floor,0,0,0,9,3,2025-02-04
4229,Henn na Hotel New York,1103,952,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",1.9,9.5,1 extra-large double bed,Handicap Accessible Room,0,0,0,9,3,2025-02-04
4230,Motto by Hilton New York City Chelsea,987,987,0,8.5,Very good,2.7,4.0,0,"Chelsea, New York",2.8,9.4,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
4231,"voco Times Square South New York, an IHG Hotel",926,926,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.8,2.7,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,0,0,0,9,3,2025-02-04
4232,"Le Méridien New York, Fifth Avenue",914,914,0,7.8,Good,63.0,4.0,0,"NoMad, New York",2.4,9.4,1 extra-large double bed,Classic King Room,0,0,0,9,3,2025-02-04
4233,Artezen Hotel,933,855,0,9.2,Superb,2.7,4.0,0,"Manhattan, New York",6.9,9.6,1 double bed,Petite Queen Room,0,0,0,9,3,2025-02-04
4234,Hotel Hayden New York,869,832,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room - Disability Access,0,0,0,9,3,2025-02-04
4235,Hotel Stanford,1028,876,0,7.9,Good,140.0,3.0,0,"Manhattan, New York",2.3,9.5,1 double bed,Budget Double Room,0,0,0,9,3,2025-02-04
4236,The Herald by LuxUrban,1078,788,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,9,3,2025-02-04
4237,Courtyard by Marriott Times Square West,1028,825,0,8.4,Very good,2.7,3.0,0,"Hell's Kitchen, New York",1.8,2.7,1 extra-large double bed,King Room with Roll-in Shower - Mobility and Hearing Accessible,0,0,0,9,3,2025-02-04
4238,U.S. Pacific Hotel,313,313,0,5.9,Review score,2.7,1.0,0,"Chinatown, New York",5.7,2.7,1 double bed,Standard Double (No Window),0,0,0,9,3,2025-02-04
4239,Moxy NYC Chelsea,1002,1002,0,8.3,Very good,2.7,4.0,0,"Chelsea, New York",2.5,9.3,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
4240,City Club Hotel,951,874,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",1.4,2.7,1 large double bed,Queen Luxe Room,0,0,0,9,3,2025-02-04
4241,Moxy NYC Lower East Side,1133,1133,0,8.0,Very good,2.7,4.0,0,"Lower East Side, New York",5.6,2.7,1 extra-large double bed,King Room with Partial View,0,0,0,9,3,2025-02-04
4242,Westgate New York Grand Central,1008,920,0,8.3,Very good,13.0,4.0,0,"Murray Hill, New York",2.2,2.7,1 large double bed,Luxe Queen,0,0,0,9,3,2025-02-04
4243,Hampton Inn Manhattan-35th St Empire State Bldg,925,834,0,8.2,Very good,2.7,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,9,3,2025-02-04
4244,Delta Hotels by Marriott New York Times Square,864,864,0,7.8,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
4245,Renaissance New York Midtown Hotel,1361,1091,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.0,9.3,1 extra-large double bed,Standard King Room,0,0,0,9,3,2025-02-04
4246,Refinery Hotel - New York,1414,1352,0,8.6,Fabulous,601.0,5.0,0,"Manhattan, New York",1.8,9.4,1 large double bed,Studio Queen Room,0,0,0,9,3,2025-02-04
4247,SpringHill Suites by Marriott New York Manhattan/Times Square South,904,904,0,8.2,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.9,2.7,1 large double bed,Queen Room - Non-Smoking,0,0,0,9,3,2025-02-04
4248,The Westin New York Grand Central,965,965,0,8.4,Very good,719.0,4.0,0,"Murray Hill, New York",2.1,9.3,1 extra-large double bed,"Traditional King, Guest room, 1 King",0,0,0,9,3,2025-02-04
4249,Aliz Hotel Times Square,868,868,0,8.0,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,9,3,2025-02-04
4250,Fitzpatrick Grand Central,847,847,0,8.5,Very good,651.0,4.0,0,"Midtown East, New York",1.8,9.6,1 large double bed,Deluxe Room,0,0,0,9,3,2025-02-04
4251,Executive Hotel Le Soleil New York,1070,1070,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,0,0,0,9,3,2025-02-04
4252,Graduate by Hilton New York,818,818,0,8.8,Fabulous,2.7,4.0,0,New York,2.6,9.4,1 extra-large double bed,Graduate King Room,0,0,0,9,3,2025-02-04
4253,The Gregorian New York City,1079,1032,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,0,0,0,9,3,2025-02-04
4254,The Knickerbocker,1986,1895,0,8.6,Fabulous,2.7,5.0,0,"Manhattan, New York",1.4,9.5,1 extra-large double bed,Deluxe King Bed Accessible,0,0,0,9,3,2025-02-04
4255,"Hotel Indigo NYC Financial District, an IHG Hotel",870,870,0,8.9,Fabulous,2.7,3.0,0,"Manhattan, New York",7.2,9.5,1 extra-large double bed,Standard King Room,0,0,0,9,3,2025-02-04
4256,The Times Square EDITION New York,1336,1336,0,8.6,Fabulous,2.7,5.0,0,"Manhattan, New York",1.0,9.3,1 large double bed,Queen Room,0,0,0,9,3,2025-02-04
4257,Hyatt Place New York City - Times Square,876,876,0,7.8,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.7,2.7,1 extra-large double bed,Standard King Room,0,0,0,9,3,2025-02-04
4258,17John,945,945,0,8.7,Fabulous,207.0,3.0,0,"Manhattan, New York",6.8,2.7,2.7,King Studio,0,0,0,9,3,2025-02-04
4259,Sofitel New York,1152,1152,0,7.8,Good,2.7,4.0,0,"Manhattan, New York",1.4,9.3,1 large double bed,Superior Queen Room,0,0,0,9,3,2025-02-04
4260,"Holiday Inn New York City - Times Square, an IHG Hotel",861,861,0,7.8,Good,2.7,3.0,0,"Hell's Kitchen, New York",1.6,2.7,1 double bed,Standard Room,0,0,0,9,3,2025-02-04
4261,SpringHill Suites by Marriott New York Manhattan Times Square,1086,1086,0,8.1,Very good,305.0,3.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Deluxe Corner King Room,0,0,0,9,3,2025-02-04
4262,Sheraton Tribeca New York Hotel,810,810,0,7.9,Good,2.7,4.0,0,"Tribeca, New York",5.6,2.7,1 extra-large double bed,Standard King Room,0,0,0,9,3,2025-02-04
4263,Wingate by Wyndham New York Midtown South/5th Ave,869,869,0,8.4,Very good,2.7,3.0,0,"Manhattan, New York",1.9,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,9,3,2025-02-04
4264,Mint House at 70 Pine,1060,1060,0,9.2,Superb,978.0,4.0,0,"Manhattan, New York",7.2,2.7,1 large double bed,Queen Room,0,0,0,9,3,2025-02-04
4265,Courtyard by Marriott New York Manhattan/Chelsea,906,906,0,8.2,Very good,2.7,4.0,0,"Chelsea, New York",2.4,9.3,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
4266,Hyatt Place New York Chelsea,963,963,0,7.9,Good,2.7,4.0,0,"Chelsea, New York",2.8,2.7,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,9,3,2025-02-04
4267,BeHome by LuxUrban,854,686,0,6.5,Review score,2.7,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 large double bed,Deluxe Queen Room - Non-Smoking,0,0,0,9,3,2025-02-04
4268,Lotte New York Palace,1359,1359,0,8.0,Very good,552.0,5.0,0,"Midtown East, New York",1.3,9.4,1 extra-large double bed,Superior Room with King Bed,0,0,0,9,3,2025-02-04
4269,Hudson Yards Hotel,937,751,0,6.0,Review score,205.0,3.0,0,"Hell's Kitchen, New York",1.5,2.7,1 extra-large double bed,Superior King Room,0,0,0,9,3,2025-02-04
4270,Hyatt Grand Central New York,962,962,0,7.3,Good,2.7,4.0,0,"Midtown East, New York",1.9,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,9,3,2025-02-04
4271,The Gotham Hotel,1412,1412,0,8.5,Very good,2.7,4.0,0,"Midtown East, New York",1.4,9.5,1 large double bed,Skyline Queen Terrace,0,0,0,9,3,2025-02-04
4272,Hilton Garden Inn West 35th Street,856,856,0,8.2,Very good,2.7,3.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
4273,The Wallace Hotel,1368,1368,0,9.3,Superb,2.7,5.0,0,"Upper West Side, New York",1.5,9.4,1 large double bed,Superior Queen,0,0,0,9,3,2025-02-04
4274,"U Hotel Fifth Avenue, Empire State Building",784,784,0,7.9,Good,2.7,3.0,0,"Manhattan, New York",2.1,9.5,1 double bed,Double Room,0,0,0,9,3,2025-02-04
4275,Park Terrace Hotel,1368,1368,0,8.8,Fabulous,2.7,4.0,0,"Manhattan, New York",1.7,9.7,1 large double bed,Deluxe Room,0,0,0,9,3,2025-02-04
4276,MOXY NYC Times Square,884,884,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",1.9,9.4,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
4277,Bryant Park Hotel,1806,1806,0,9.1,Superb,2.7,4.0,0,"Manhattan, New York",1.7,9.8,1 large double bed,Deluxe Room,0,0,0,9,3,2025-02-04
4278,Hampton Inn Manhattan Grand Central,850,850,0,8.0,Very good,2.7,3.0,0,"Midtown East, New York",2.1,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,9,3,2025-02-04
4279,Ink 48 Hotel,856,856,0,7.5,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.2,2.7,1 extra-large double bed,King Room,0,0,0,9,3,2025-02-04
