name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
Millennium Hotel Broadway Times Square,590,519,True,7.4,Good,"7,892",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,True,False,6,3,2025-02-03
Comfort Inn Manhattan - Midtown West,366,366,False,7.0,Good,"1,026",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room - Non-Smoking,True,True,False,6,3,2025-02-03
Hotel 57 by LuxUrban,409,409,False,7.0,Good,"5,034",4.0,False,"Midtown East, New York",,,1 double bed,Double Room - Non-Smoking,False,False,True,6,3,2025-02-03
Hyatt Place New York City - Times Square,510,510,False,7.8,Good,"21,900",4.0,False,"Hell's Kitchen, New York",,,"2 beds (1 extra-large double, 1 sofa bed)",Standard King Room with Sofa Bed,True,True,False,6,3,2025-02-03
City Club Hotel,509,509,False,7.3,Good,"2,517",4.0,False,"Manhattan, New York",,,1 single bed,Double Room,True,True,True,6,3,2025-02-03
Home2 Suites By Hilton New York Times Square,531,531,False,7.7,Good,"1,215",3.0,False,"Manhattan, New York",,9.5,1 large double bed,Queen Studio Suite,True,False,True,6,3,2025-02-03
Henn na Hotel New York,609,533,True,8.6,Fabulous,"3,291",4.0,False,"Manhattan, New York",,9.5,2 double beds,Deluxe Double Room,False,True,False,6,3,2025-02-03
citizenM New York Times Square,579,522,True,8.7,Fabulous,"3,999",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room,False,True,True,6,3,2025-02-03
Pod Times Square,355,355,False,8.2,Very good,"23,078",3.0,False,"Hell's Kitchen, New York",,9.4,2 single beds,Bunk Pod,False,False,True,6,3,2025-02-03
"The Cloud One New York-Downtown, by the Motel One Group",489,489,False,8.6,Fabulous,"6,374",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,False,6,3,2025-02-03
"voco Times Square South New York, an IHG Hotel",495,495,False,8.1,Very good,"3,806",4.0,False,"Hell's Kitchen, New York",,,1 double bed,Standard Double Room,False,True,False,6,3,2025-02-03
East Village Townhouse,352,352,False,7.0,Good,82,3.0,True,"East Village, New York",,,,Deluxe Double Studio,False,False,True,6,3,2025-02-03
The Gotham Hotel,779,779,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",,9.5,1 extra-large double bed,Midtown Balcony King,False,False,True,6,3,2025-02-03
Royalton New York,635,590,True,7.5,Good,"3,095",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,6,3,2025-02-03
NH Collection New York Madison Avenue,792,792,False,8.4,Very good,"1,973",4.0,False,"Murray Hill, New York",,9.5,1 large double bed,Superior Room,False,False,True,6,3,2025-02-03
"Holiday Inn Express - Times Square South, an IHG Hotel",439,439,False,8.2,Very good,"2,977",3.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Standard King Room,True,False,True,6,3,2025-02-03
UNTITLED at 3 Freeman Alley,747,681,True,8.4,Very good,565,4.0,False,"Lower East Side, New York",,,1 double bed,Studio Mini,True,True,True,6,3,2025-02-03
SpringHill Suites by Marriott New York Manhattan Times Square,673,673,False,8.1,Very good,305,3.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Deluxe Corner King Room,True,True,False,6,3,2025-02-03
Aloft New York Chelsea,523,446,True,8.3,Very good,160,4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room,False,True,False,6,3,2025-02-03
The Belvedere Hotel,438,395,True,7.9,Good,"5,920",3.0,False,"Hell's Kitchen, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,True,6,3,2025-02-03
Delta Hotels by Marriott New York Times Square,461,461,False,7.8,Good,"4,188",4.0,False,"Hell's Kitchen, New York",,,2 double beds,Double Room with Two Double Beds,False,True,False,6,3,2025-02-03
Hyatt House New York/Chelsea,629,629,False,8.4,Very good,"1,738",3.0,False,"Chelsea, New York",,9.5,1 extra-large double bed,Den King Room,True,False,True,6,3,2025-02-03
Hotel Belleclaire Central Park,484,484,False,8.1,Very good,"5,083",4.0,False,"Upper West Side, New York",,9.3,1 large double bed,Deluxe 1 Queen Bed,True,True,True,6,3,2025-02-03
Park Central,558,537,True,7.3,Good,"7,465",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Classic King Room,False,True,True,6,3,2025-02-03
The Gregorian New York City,689,661,True,8.3,Very good,"1,085",4.0,False,"Manhattan, New York",,9.4,1 double bed,Double Room,False,True,True,6,3,2025-02-03
"Hotel Indigo NYC Financial District, an IHG Hotel",490,490,False,8.8,Fabulous,"1,542",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Standard King Room,False,False,True,6,3,2025-02-03
Best Western Premier Empire State Hotel,473,473,False,8.5,Very good,"1,500",3.0,False,"NoMad, New York",,9.3,1 extra-large double bed,King Room,False,True,False,6,3,2025-02-03
BeHome by LuxUrban,430,346,True,6.5,Review score,"1,365",3.0,False,"Hell's Kitchen, New York",,9.3,2 single beds,"Room with Two Twin Bunk Beds, Non-Smoking",False,False,True,6,3,2025-02-03
TownePlace Suites by Marriott New York Manhattan/Times Square,584,584,False,8.4,Very good,"1,667",3.0,False,"Hell's Kitchen, New York",,9.6,,King Studio,True,False,True,6,3,2025-02-03
Hudson Yards Hotel,321,321,False,6.0,Review score,205,3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,False,True,True,6,3,2025-02-03
LUMA Hotel - Times Square,785,785,False,8.9,Fabulous,"4,173",4.0,False,"Manhattan, New York",,9.7,2 large double beds,Urban Room With Two Queen Beds,False,True,False,6,3,2025-02-03
Hotel Stanford,558,476,True,7.9,Good,136,3.0,False,"Manhattan, New York",,9.4,1 double bed,Budget Double Room,True,True,True,6,3,2025-02-03
SpringHill Suites by Marriott New York Manhattan Chelsea,561,561,False,8.3,Very good,"10,944",4.0,False,"Chelsea, New York",,9.4,,Studio King Room with City View,True,True,True,6,3,2025-02-03
Hotel Mulberry,455,455,False,8.5,Very good,782,3.0,False,"Chinatown, New York",,,1 extra-large double bed,Deluxe King Room,False,True,True,6,3,2025-02-03
Hampton Inn Times Square Central,471,471,False,8.3,Very good,"2,830",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room - Non-Smoking,True,False,True,6,3,2025-02-03
Hampton Inn Manhattan-35th St Empire State Bldg,604,544,True,8.2,Very good,"6,699",3.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room - Non-Smoking,True,True,False,6,3,2025-02-03
CIVILIAN Hotel,627,596,True,8.6,Fabulous,"4,738",4.0,False,"Hell's Kitchen, New York",,9.6,1 large double bed,Double Room,False,True,True,6,3,2025-02-03
"Holiday Inn Express - Wall Street, an IHG Hotel",459,459,False,7.8,Good,"1,893",3.0,False,"Manhattan, New York",,,1 extra-large double bed,Standard Room,False,False,True,6,3,2025-02-03
Hilton Garden Inn New York Times Square South,546,546,False,8.2,Very good,"4,030",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room with Roll-In Shower - Mobility/Hearing Accessible,False,True,False,6,3,2025-02-03
Hilton New York Times Square,561,561,False,7.2,Good,"1,176",4.0,False,"Manhattan, New York",,,2 large double beds,Queen Room with Two Queen Beds,False,False,True,6,3,2025-02-03
Wingate by Wyndham New York Midtown South/5th Ave,520,520,False,8.4,Very good,"2,384",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room - Non-Smoking,True,True,False,6,3,2025-02-03
Grayson Hotel,1093,1093,False,8.5,Very good,"1,053",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room - High Floor,False,False,True,6,3,2025-02-03
"Kimpton Theta New York - Times Square, an IHG Hotel",596,596,False,8.1,Very good,"1,492",5.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,6,3,2025-02-03
Hotel Beacon,606,606,False,8.7,Fabulous,"2,842",4.0,False,"Upper West Side, New York",,9.6,,Deluxe King Studio with View,False,False,True,6,3,2025-02-03
Tempo By Hilton New York Times Square,835,835,False,8.5,Very good,848,4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,False,False,True,6,3,2025-02-03
La Quinta by Wyndham Time Square South,520,520,False,8.5,Very good,"4,318",3.0,False,"Hell's Kitchen, New York",,9.3,1 extra-large double bed,King Room - Non-Smoking,True,True,False,6,3,2025-02-03
Park Lane New York,1610,1310,True,7.9,Good,"5,019",5.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,City View King,False,False,True,6,3,2025-02-03
"InterContinental New York Times Square, an IHG Hotel",816,816,False,7.9,Good,"1,787",4.0,False,"Hell's Kitchen, New York",,,,Standard Room,False,False,True,6,3,2025-02-03
Hotel Edison Times Square,682,522,True,7.7,Good,"13,405",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Signature 1 Queen Bed,True,True,False,6,3,2025-02-03
The Blakely by LuxUrban,634,465,True,7.4,Good,"6,000",,,"Manhattan, New York",,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,6,3,2025-02-03
Riu Plaza Manhattan Times Square,1027,770,True,8.6,Fabulous,"13,243",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Deluxe King,True,False,True,6,3,2025-02-03
Executive Hotel Le Soleil New York,800,800,False,8.6,Fabulous,"4,537",4.0,False,"Manhattan, New York",,9.5,Private suite,Executive Queen Suite,False,True,True,6,3,2025-02-03
DoubleTree by Hilton New York Downtown,417,417,False,7.5,Good,"3,935",4.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,6,3,2025-02-03
Freehand New York,533,472,True,8.0,Very good,"2,235",4.0,False,"Gramercy, New York",,,1 large double bed,Premium Queen,False,True,True,6,3,2025-02-03
DoubleTree by Hilton New York Times Square South,503,503,False,8.2,Very good,"6,586",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,True,False,6,3,2025-02-03
Hotel Hayden New York,513,494,True,7.1,Good,"3,146",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,True,False,6,3,2025-02-03
Aliz Hotel Times Square,536,536,False,8.0,Very good,"6,482",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Guest Room,False,False,True,6,3,2025-02-03
Hard Rock Hotel New York,935,935,False,8.6,Fabulous,"3,015",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Standard King Room,False,False,True,6,3,2025-02-03
"The Jewel Hotel, New York",640,640,False,8.6,Fabulous,"3,127",4.0,False,"Manhattan, New York",,9.8,1 large double bed,Superior Room,False,False,True,6,3,2025-02-03
Best Western Plus Soho Hotel,505,505,False,8.6,Fabulous,"1,275",3.0,False,"Chinatown, New York",,,1 large double bed,Queen Room,True,False,True,6,3,2025-02-03
Citadines Connect Fifth Avenue New York,599,471,True,7.4,Good,"3,264",3.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Premier King Room,True,True,False,6,3,2025-02-03
Nolitan Hotel SoHo - New York,596,526,True,7.8,Good,"1,512",4.0,False,"SoHo, New York",,,1 large double bed,Deluxe Queen Room,False,True,False,6,3,2025-02-03
Hyatt Place New York Chelsea,652,652,False,7.9,Good,"18,010",4.0,False,"Chelsea, New York",,,2 double beds,Double Room with Two Double Beds,True,True,False,6,3,2025-02-03
Four Points by Sheraton New York Downtown,581,581,False,7.8,Good,"1,990",3.0,False,"Manhattan, New York",,,2 double beds,"Guest room, 2 Double",False,True,False,6,3,2025-02-03
Moderne Hotel,530,508,True,8.1,Very good,"1,009",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Deluxe Room,False,True,True,6,3,2025-02-03
The Ludlow Hotel,1386,1386,False,9.0,Superb,"1,151",4.0,False,"Lower East Side, New York",,,1 large double bed,Queen Studio - High Floor,False,True,False,6,3,2025-02-03
Courtyard by Marriott New York Manhattan/Central Park,832,832,False,8.2,Very good,"5,517",4.0,False,"Manhattan, New York",,9.5,1 large double bed,King or Queen Room with City View,False,False,True,6,3,2025-02-03
"Holiday Inn Lower East Side, an IHG Hotel",379,379,False,7.9,Good,"1,239",4.0,False,"Lower East Side, New York",,,2 double beds,Deluxe Double Room with Two Double Beds,False,False,True,6,3,2025-02-03
Element Times Square West,427,427,False,8.1,Very good,"7,510",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,"Guest Room, 1 King",True,True,False,6,3,2025-02-03
Courtyard by Marriott Times Square West,868,696,True,8.4,Very good,"3,098",3.0,False,"Hell's Kitchen, New York",,,2 large double beds,Queen Room with Two Queen Beds,False,True,False,6,3,2025-02-03
Millennium Downtown New York,862,752,True,7.1,Good,"5,544",4.0,False,"Manhattan, New York",,,1 extra-large double bed,RENOVATED Panoramic Corner King - Brooklyn Bridge View - High Floor,False,True,False,6,3,2025-02-03
Hilton Garden Inn New York/Midtown Park Avenue,474,474,False,8.1,Very good,"2,214",3.0,False,"Manhattan, New York",,9.3,1 extra-large double bed,King Room,False,False,True,6,3,2025-02-03
W New York - Times Square,863,863,False,7.9,Good,"1,372",4.0,False,"Manhattan, New York",,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",False,True,False,6,3,2025-02-03
Virgin Hotels New York City,1089,1012,True,8.3,Very good,"1,418",4.0,False,"NoMad, New York",,,1 extra-large double bed,Chamber King,False,True,True,6,3,2025-02-03
The Pearl Hotel,741,616,True,8.7,Fabulous,"2,096",4.0,False,"Manhattan, New York",,9.7,1 large double bed,Superior Queen Room,True,True,True,6,3,2025-02-03
NobleDEN Hotel,653,653,False,9.0,Superb,"1,780",4.0,False,"Little Italy, New York",,9.3,,Double Room,False,True,True,6,3,2025-02-03
NoMo SoHo,958,918,True,7.7,Good,"1,410",4.0,False,"SoHo, New York",,,1 large double bed,Classic Queen,False,True,False,6,3,2025-02-03
Pod 39,386,386,False,8.3,Very good,"12,814",3.0,False,"Murray Hill, New York",,9.5,2 single beds,Twin Room,False,False,True,6,3,2025-02-03
3 West Club,575,575,False,8.5,Very good,560,3.0,False,"Manhattan, New York",,9.7,2 single beds,Superior Twin Room,False,True,True,6,3,2025-02-03
Hampton Inn by Hilton New York Times Square,607,607,False,7.8,Good,"2,432",3.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Bed with City View,True,False,True,6,4,2025-02-03
"The Mayfair Hotel Times Square, Ascend Hotel Collection",565,565,False,8.6,Fabulous,"1,902",3.0,False,"Manhattan, New York",0.8,9.6,1 double bed,Deluxe Double Room - Non Smoking,False,True,False,6,4,2025-02-03
The Washington by LuxUrban,727,533,True,7.7,Good,"9,443",4.0,False,"Manhattan, New York",7.1,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,6,4,2025-02-03
The Chelsean New York,560,479,True,7.0,Good,"2,730",3.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,"Guest Room, 1 King",False,True,True,6,4,2025-02-03
"voco Times Square South New York, an IHG Hotel",582,582,False,8.1,Very good,"3,806",4.0,False,"Hell's Kitchen, New York",1.8,,1 double bed,Standard Double Room,False,True,False,6,4,2025-02-03
Riu Plaza New York Times Square,1146,867,True,8.5,Very good,"7,245",4.0,False,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe King Room,True,False,True,6,4,2025-02-03
Riverside Tower Hotel,514,514,False,8.5,Very good,"2,272",2.0,False,"Upper West Side, New York",1.9,,1 double bed,Park View Double,False,True,False,6,4,2025-02-03
"Holiday Inn New York City - Times Square, an IHG Hotel",503,503,False,7.8,Good,"1,938",3.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,Standard King Room,False,False,True,6,4,2025-02-03
Archer Hotel New York,1259,1259,False,8.8,Fabulous,"1,025",4.0,False,"Manhattan, New York",1.8,9.5,1 double bed,Room Type Selected by Hotel,False,True,False,6,4,2025-02-03
Hotel 57 by LuxUrban,768,563,True,7.0,Good,"5,034",4.0,False,"Midtown East, New York",1.3,,1 double bed,Double Room - Non-Smoking,False,False,True,6,4,2025-02-03
Romer Hell's Kitchen,950,913,True,8.6,Fabulous,"2,425",4.0,False,"Hell's Kitchen, New York",0.6,9.5,2 large double beds,Queen Room with Two Queen Beds,False,True,False,6,4,2025-02-03
The Gotham Hotel,1029,1029,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",1.4,9.5,1 extra-large double bed,Midtown Balcony King,False,False,True,6,4,2025-02-03
Hotel St. James,454,454,False,8.1,Very good,"3,208",2.0,False,"Manhattan, New York",1.2,9.7,1 double bed,One Full Bed Room,False,False,True,6,4,2025-02-03
Cambria Hotel New York - Chelsea,691,691,False,7.9,Good,"4,002",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room - Disability Access,False,True,False,6,4,2025-02-03
Chambers powered by Sonder,850,850,False,8.1,Very good,685,4.0,False,"Manhattan, New York",0.8,9.6,1 large double bed,Queen Room,False,True,True,6,4,2025-02-03
"Holiday Inn Express - Times Square South, an IHG Hotel",602,602,False,8.2,Very good,"2,977",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Standard King Room,True,False,True,6,4,2025-02-03
Hyatt Place New York City - Times Square,665,665,False,7.8,Good,"21,900",4.0,False,"Hell's Kitchen, New York",1.7,,"2 beds (1 extra-large double, 1 sofa bed)",Standard King Room with Sofa Bed,True,True,False,6,4,2025-02-03
Home2 Suites By Hilton New York Times Square,729,729,False,7.7,Good,"1,215",3.0,False,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Studio Suite,True,False,True,6,4,2025-02-03
M Social Hotel Times Square New York,996,916,True,8.4,Very good,"11,798",4.0,False,"Manhattan, New York",0.6,9.6,2 double beds,Social City View Doubles,False,True,False,6,4,2025-02-03
Doubletree By Hilton New York Times Square West,625,625,False,6.8,Review score,"11,269",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Bed with City View,False,True,False,6,4,2025-02-03
Hyatt House New York/Chelsea,845,845,False,8.4,Very good,"1,738",3.0,False,"Chelsea, New York",2.5,9.5,1 extra-large double bed,Den King Room,True,False,True,6,4,2025-02-03
"The Cloud One New York-Downtown, by the Motel One Group",652,652,False,8.6,Fabulous,"6,374",4.0,False,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,False,True,False,6,4,2025-02-03
Pod Times Square,526,467,True,8.2,Very good,"23,078",3.0,False,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,False,True,False,6,4,2025-02-03
