name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
Refinery Hotel - New York,866,866,False,8.6,Fabulous,601,5.0,False,"Manhattan, New York",,9.4,1 large double bed,Studio Queen Room,False,True,True,29,2,2025-02-04
Royalton New York,597,597,False,7.5,Good,"3,097",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,29,2,2025-02-04
"Kimpton Theta New York - Times Square, an IHG Hotel",652,597,True,8.1,Very good,"1,494",5.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,True,False,29,2,2025-02-04
UNTITLED at 3 Freeman Alley,647,589,True,8.4,Very good,566,4.0,False,"Lower East Side, New York",,,1 double bed,Studio Mini,True,True,True,29,2,2025-02-04
SoHo 54,441,441,False,7.6,Good,"3,965",3.0,False,"SoHo, New York",,,1 extra-large double bed,SoHo King,False,True,False,29,2,2025-02-04
M Social Hotel Times Square New York,634,596,True,8.4,Very good,"11,796",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Social City View King,False,False,True,29,2,2025-02-04
citizenM New York Times Square,638,638,False,8.7,Fabulous,"3,997",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room,False,True,True,29,2,2025-02-04
The Herald by LuxUrban,591,448,True,7.7,Good,"8,965",3.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room with Roll-in Shower - Mobility Access/Non-Smoking,False,False,True,29,2,2025-02-04
SpringHill Suites by Marriott New York Manhattan Chelsea,518,518,False,8.3,Very good,"10,960",4.0,False,"Chelsea, New York",,9.4,,Studio King Room,True,False,True,29,2,2025-02-04
"InterContinental New York Times Square, an IHG Hotel",693,693,False,7.9,Good,"1,790",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Classic King Room - Low Floor,False,True,False,29,2,2025-02-04
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,511,511,False,8.4,Very good,"7,083",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,1 King Bed,True,True,False,29,2,2025-02-04
"voco Times Square South New York, an IHG Hotel",624,624,False,8.1,Very good,"3,809",4.0,False,"Hell's Kitchen, New York",,,1 double bed,Standard Double Room,False,True,False,29,2,2025-02-04
The Shelburne Sonesta New York,559,559,False,8.3,Very good,"2,253",4.0,False,"Murray Hill, New York",,,1 large double bed,Queen Room,False,True,False,29,2,2025-02-04
The FIDI Hotel,455,455,False,8.1,Very good,"1,459",4.0,False,"Manhattan, New York",,,1 double bed,Standard Full,False,True,False,29,2,2025-02-04
Park Central,624,624,False,7.3,Good,"7,467",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Classic King Room,False,True,True,29,2,2025-02-04
Wingate by Wyndham New York Midtown South/5th Ave,472,472,False,8.4,Very good,"2,386",3.0,False,"Manhattan, New York",,9.5,1 large double bed,Queen Room - Non-Smoking,True,False,True,29,2,2025-02-04
The Hotel at Fifth Avenue,357,357,False,7.9,Good,"3,636",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Queen Room - Non-Smoking,False,True,True,29,2,2025-02-04
Hotel 57 by LuxUrban,716,491,True,7.0,Good,"5,042",4.0,False,"Midtown East, New York",,,1 double bed,Double Room - Non-Smoking,False,False,True,29,2,2025-02-04
Motto By Hilton New York City Times Square,396,396,False,8.0,Very good,"1,118",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Flex Room with Wall Bed,False,False,True,29,2,2025-02-04
"InterContinental New York Barclay Hotel, an IHG Hotel",865,865,False,8.1,Very good,"1,586",5.0,False,"Midtown East, New York",,,,Classic Room,False,True,False,29,2,2025-02-04
"Hotel Indigo NYC Financial District, an IHG Hotel",464,464,False,8.9,Fabulous,"1,548",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Standard King Room,False,False,True,29,2,2025-02-04
W New York - Times Square,731,731,False,7.9,Good,"1,369",4.0,False,"Manhattan, New York",,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",False,True,False,29,2,2025-02-04
NoMo SoHo,620,620,False,7.7,Good,"1,413",4.0,False,"SoHo, New York",,,1 large double bed,Classic Queen,False,False,True,29,2,2025-02-04
Hotel Edison Times Square,613,613,False,7.7,Good,"13,387",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Signature 1 Queen Bed,True,True,False,29,2,2025-02-04
Courtyard by Marriott Times Square West,705,565,True,8.4,Very good,"3,103",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,True,False,29,2,2025-02-04
Hyatt Place New York Chelsea,610,610,False,7.9,Good,"18,035",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,True,True,True,29,2,2025-02-04
"Holiday Inn Express New York City Chelsea, an IHG Hotel",613,503,True,7.8,Good,"3,627",3.0,False,"Chelsea, New York",,,1 extra-large double bed,Standard King Room with Mobility Accessible Tub,True,True,False,29,2,2025-02-04
Fairfield Inn by Marriott New York Manhattan/Financial District,395,395,False,7.8,Good,"3,624",3.0,False,"Manhattan, New York",,,1 large double bed,Queen Room,True,False,True,29,2,2025-02-04
Hilton Garden Inn New York/Tribeca,423,423,False,7.5,Good,662,3.0,False,"Tribeca, New York",,,1 extra-large double bed,King Room,False,False,True,29,2,2025-02-04
Courtyard by Marriott New York Manhattan/Central Park,604,604,False,8.2,Very good,"5,520",4.0,False,"Manhattan, New York",,9.5,1 large double bed,King or Queen Room with City View,False,False,True,29,2,2025-02-04
Shoreham Hotel,431,431,False,7.3,Good,"3,279",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,False,True,29,2,2025-02-04
Millennium Hotel Broadway Times Square,578,503,True,7.4,Good,"7,900",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,False,True,29,2,2025-02-04
The Washington by LuxUrban,561,425,True,7.7,Good,"9,449",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,2,2025-02-04
DoubleTree by Hilton Hotel New York City - Chelsea,456,456,False,7.1,Good,"3,615",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,2,2025-02-04
Hampton Inn Manhattan-35th St Empire State Bldg,496,496,False,8.2,Very good,"6,701",3.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room - Non-Smoking,True,False,True,29,2,2025-02-04
Leon Hotel LES,458,458,False,8.0,Very good,"2,565",3.0,False,"Lower East Side, New York",,,1 extra-large double bed,Deluxe King Room,False,False,True,29,2,2025-02-04
Da Vinci Hotel,412,412,False,7.4,Good,"1,472",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,29,2,2025-02-04
Element Times Square West,605,457,True,8.1,Very good,"7,520",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,"Guest Room, 1 King",True,True,False,29,2,2025-02-04
Eurostars Wall Street,604,484,True,7.9,Good,"1,347",4.0,False,"Manhattan, New York",,,1 large double bed,Queen Room,False,True,False,29,2,2025-02-04
The Gregorian New York City,689,599,True,8.3,Very good,"1,092",4.0,False,"Manhattan, New York",,9.4,1 double bed,Double Room,False,False,True,29,2,2025-02-04
Delta Hotels by Marriott New York Times Square,486,486,False,7.8,Good,"4,191",4.0,False,"Hell's Kitchen, New York",,,2 double beds,Double Room with Two Double Beds,False,False,True,29,2,2025-02-04
Hyatt Centric Midtown 5th Avenue New York,755,755,False,8.0,Very good,"1,132",4.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,False,True,True,29,2,2025-02-04
Hudson Yards Hotel,464,372,True,6.0,Review score,205,3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,False,True,False,29,2,2025-02-04
Aloft New York Chelsea,490,490,False,8.3,Very good,162,4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room,False,False,True,29,2,2025-02-04
SpringHill Suites by Marriott New York Manhattan/Times Square South,488,488,False,8.2,Very good,"7,748",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Queen Room - Non-Smoking,True,True,False,29,2,2025-02-04
Hilton Garden Inn New York/Manhattan-Chelsea,366,366,False,7.6,Good,"4,081",3.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room,False,False,True,29,2,2025-02-04
"Dream Midtown, by Hyatt",608,502,True,7.7,Good,"1,398",4.0,False,"Manhattan, New York",,9.3,1 large double bed,Queen Room with Roll In Shower - Accessible,False,True,False,29,2,2025-02-04
The Ludlow Hotel,866,866,False,9.0,Superb,"1,149",4.0,False,"Lower East Side, New York",,,1 large double bed,Queen Studio - High Floor,False,True,False,29,2,2025-02-04
Radio Hotel,295,295,False,7.7,Good,"1,719",4.0,False,"Washington Heights, New York",,,,Studio - Disability Access,False,True,True,29,2,2025-02-04
ModernHaus SoHo,1040,900,True,8.2,Very good,"1,063",5.0,False,"SoHo, New York",,,1 large double bed,Standard Queen Room,False,True,True,29,2,2025-02-04
Sonder Battery Park,443,443,False,8.5,Very good,"2,447",3.0,True,"Manhattan, New York",,,,Studio Apartment with Queen Bed,False,False,True,29,2,2025-02-04
Hotel Mimosa,379,379,False,8.3,Very good,"1,112",3.0,False,"Chinatown, New York",,,2 single beds,Twin Room,False,True,True,29,2,2025-02-04
Hampton Inn Times Square Central,555,555,False,8.3,Very good,"2,832",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room with Roll-In Shower - Mobility and Hearing Access/Non-Smoking,True,True,False,29,2,2025-02-04
Riu Plaza New York Times Square,976,723,True,8.5,Very good,"7,241",4.0,False,"Hell's Kitchen, New York",,9.5,1 extra-large double bed,Deluxe King Room,True,False,True,29,2,2025-02-04
Pod 39,396,396,False,8.3,Very good,"12,820",3.0,False,"Murray Hill, New York",,9.5,2 single beds,Twin Room,False,False,True,29,2,2025-02-04
Hilton Garden Inn West 35th Street,519,519,False,8.2,Very good,"3,059",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,False,False,True,29,2,2025-02-04
City Club Hotel,698,698,False,7.3,Good,"2,520",4.0,False,"Manhattan, New York",,,1 single bed,Double Room,True,True,True,29,2,2025-02-04
Best Western Premier Herald Square,424,424,False,7.8,Good,674,3.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,2,2025-02-04
Tempo By Hilton New York Times Square,895,895,False,8.5,Very good,851,4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room with Roll-In Shower and City View,False,True,False,29,2,2025-02-04
DoubleTree by Hilton New York Midtown Fifth Ave,522,522,False,7.6,Good,"1,711",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Queen Room,False,False,True,29,2,2025-02-04
The Marlton Hotel,693,625,True,8.4,Very good,"1,172",4.0,False,"Greenwich Village, New York",,9.5,1 double bed,Petite Full Room,True,True,False,29,2,2025-02-04
SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,556,556,False,8.0,Very good,314,3.0,False,"Flatiron District, New York",,,1 extra-large double bed,"Studio, 1 King",True,True,False,29,2,2025-02-04
The Ridge,402,402,False,7.6,Good,"1,307",3.0,False,"Lower East Side, New York",,,1 large double bed,Standard Queen Room,False,False,True,29,2,2025-02-04
Hilton Garden Inn New York Times Square South,542,542,False,8.2,Very good,"4,028",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room with Roll-In Shower - Mobility/Hearing Accessible,False,False,True,29,2,2025-02-04
Hotel Belleclaire Central Park,717,717,False,8.1,Very good,"5,087",4.0,False,"Upper West Side, New York",,9.3,1 large double bed,Deluxe 1 Queen Bed,True,True,True,29,2,2025-02-04
Virgin Hotels New York City,990,990,False,8.3,Very good,"1,418",4.0,False,"NoMad, New York",,,1 extra-large double bed,Chamber King,False,True,True,29,2,2025-02-04
"Hotel 50 Bowery, part of JdV by Hyatt",602,602,False,8.5,Very good,961,4.0,False,"Chinatown, New York",,,1 extra-large double bed,King Room,False,True,False,29,2,2025-02-04
Life Hotel New York,486,486,False,8.0,Very good,802,4.0,False,"NoMad, New York",,9.4,1 double bed,Classic Queen Room,False,False,True,29,2,2025-02-04
"Staypineapple, An Artful Hotel, Midtown New York",468,468,False,8.6,Fabulous,"1,643",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Fashionista King,False,True,True,29,2,2025-02-04
Home2 Suites By Hilton New York Times Square,565,565,False,7.7,Good,"1,218",3.0,False,"Manhattan, New York",,9.5,1 large double bed,Corner Queen Room with Roll-In Shower - Mobility Access,True,False,True,29,2,2025-02-04
Hotel Richland LES,399,399,False,8.2,Very good,"1,525",3.0,False,"Chinatown, New York",,,1 large double bed,Queen Room,False,False,True,29,2,2025-02-04
Grayson Hotel,859,859,False,8.5,Very good,"1,053",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,False,False,True,29,2,2025-02-04
The Gotham Hotel,795,795,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",,9.5,1 extra-large double bed,Midtown Balcony King,False,False,True,29,2,2025-02-04
The Benjamin Royal Sonesta New York,851,851,False,8.1,Very good,844,5.0,False,"Midtown East, New York",,,1 extra-large double bed,Double Room,False,True,False,29,2,2025-02-04
"Thompson Central Park New York, by Hyatt",1119,1119,False,8.2,Very good,766,5.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room with Accessible Tub - Disability Access,False,True,True,29,2,2025-02-04
Chambers powered by Sonder,674,674,False,8.1,Very good,685,4.0,False,"Manhattan, New York",,9.6,1 large double bed,Queen Room,False,False,True,29,2,2025-02-04
Fairfield By Marriott New York Manhattan Times Square,635,635,False,8.3,Very good,"5,634",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,True,True,False,29,2,2025-02-04
"The Mayfair Hotel Times Square, Ascend Hotel Collection",590,590,False,8.6,Fabulous,"1,906",3.0,False,"Manhattan, New York",,9.6,1 double bed,Boutique Double - Non Smoking,False,True,False,29,3,2025-02-04
Archer Hotel New York,989,989,False,8.8,Fabulous,"1,023",4.0,False,"Manhattan, New York",,9.5,1 large double bed,Classic Queen Guest Room With Tub,False,True,False,29,3,2025-02-04
"The New Yorker, A Wyndham Hotel",562,562,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,29,3,2025-02-04
The Chelsean New York,753,625,True,7.0,Good,"2,738",3.0,False,"Chelsea, New York",,,2 double beds,Double Room - Disability Access,False,True,True,29,3,2025-02-04
Four Points by Sheraton New York Downtown,506,506,False,7.8,Good,"1,993",3.0,False,"Manhattan, New York",,,1 large double bed,"Guest room, 1 Queen",False,False,True,29,3,2025-02-04
Hotel Hayden New York,612,612,False,7.1,Good,"3,145",4.0,False,"Chelsea, New York",,,1 extra-large double bed,Superior King Room,False,True,True,29,3,2025-02-04
Hyatt Place New York City - Times Square,651,651,False,7.8,Good,"21,904",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,True,True,True,29,3,2025-02-04
Doubletree By Hilton New York Times Square West,623,623,False,6.8,Review score,"11,258",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,One King Bed Hearing Accessible,False,False,True,29,3,2025-02-04
SpringHill Suites by Marriott New York Manhattan/Times Square South,721,721,False,8.2,Very good,"7,748",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Queen Room - Non-Smoking,True,True,False,29,3,2025-02-04
"Holiday Inn Express - Wall Street, an IHG Hotel",636,636,False,7.8,Good,"1,893",3.0,False,"Manhattan, New York",,,1 extra-large double bed,Standard Room,False,False,True,29,3,2025-02-04
Pod Times Square,535,535,False,8.2,Very good,"23,096",3.0,False,"Hell's Kitchen, New York",,9.4,2 single beds,Bunk Pod,False,False,True,29,3,2025-02-04
The Washington by LuxUrban,848,620,True,7.7,Good,"9,449",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,3,2025-02-04
Freehand New York,785,687,True,8.0,Very good,"2,236",4.0,False,"Gramercy, New York",,,1 extra-large double bed,King Room,False,True,True,29,3,2025-02-04
SpringHill Suites by Marriott New York Manhattan Chelsea,792,792,False,8.3,Very good,"10,960",4.0,False,"Chelsea, New York",,9.4,,Studio King Room,True,True,True,29,3,2025-02-04
Hotel Mulberry,650,650,False,8.5,Very good,784,3.0,False,"Chinatown, New York",,,1 extra-large double bed,Deluxe King Room,False,True,True,29,3,2025-02-04
Fairfield Inn by Marriott New York Manhattan/Financial District,604,604,False,7.8,Good,"3,624",3.0,False,"Manhattan, New York",,,1 large double bed,Queen Room,True,True,False,29,3,2025-02-04
La Quinta by Wyndham New York City Central Park,598,598,False,6.6,Review score,"4,408",3.0,False,"Upper West Side, New York",,,1 large double bed,Queen Room - Non-Smoking,True,True,False,29,3,2025-02-04
citizenM New York Times Square,924,833,True,8.7,Fabulous,"3,997",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room,False,True,True,29,3,2025-02-04
Homewood Suites Midtown Manhattan Times Square South,735,735,False,8.3,Very good,"4,424",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Efficiency King Studio with Sofa Bed,True,False,True,29,3,2025-02-04
Grayson Hotel,1135,1135,False,8.5,Very good,"1,053",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,False,True,False,29,3,2025-02-04
"The Cloud One New York-Downtown, by the Motel One Group",719,719,False,8.6,Fabulous,"6,377",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,False,29,3,2025-02-04
Cambria Hotel New York - Chelsea,751,751,False,7.9,Good,"3,999",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,False,True,29,3,2025-02-04
