WeekDay,DayDiff,Class,Hotel_Index,Snapshot_Month,Snapshot_Day,Checkin_Month,Checkin_Day
2,5,4,37,12,23,12,28
5,1,4,258,12,23,12,24
5,1,4,205,12,23,12,24
5,1,4,38,12,23,12,24
6,2,4,41,12,23,12,25
3,6,4,115,12,23,12,29
7,3,4,239,12,23,12,26
1,4,4,50,12,23,12,27
2,5,4,50,12,23,12,28
3,6,4,50,12,23,12,29
4,7,4,50,12,23,12,30
1,4,4,52,12,23,12,27
5,1,4,55,12,23,12,24
7,3,4,55,12,23,12,26
3,6,4,55,12,23,12,29
5,8,4,55,12,23,12,31
5,1,4,56,12,23,12,24
6,2,4,56,12,23,12,25
7,3,4,56,12,23,12,26
2,5,4,60,12,23,12,28
3,6,4,60,12,23,12,29
4,7,4,60,12,23,12,30
1,4,4,278,12,23,12,27
5,1,4,95,12,23,12,24
7,3,4,72,12,23,12,26
3,6,4,72,12,23,12,29
4,7,4,72,12,23,12,30
1,4,4,74,12,23,12,27
3,6,4,76,12,23,12,29
5,8,4,96,12,23,12,31
5,8,4,81,12,23,12,31
5,1,4,171,12,23,12,24
1,4,4,255,12,23,12,27
1,4,4,163,12,23,12,27
2,5,4,140,12,23,12,28
5,8,4,292,12,23,12,31
5,7,1,104,12,24,12,31
6,1,1,2,12,24,12,25
7,2,1,277,12,24,12,26
4,6,1,3,12,24,12,30
6,1,1,177,12,24,12,25
6,1,1,4,12,24,12,25
7,2,1,4,12,24,12,26
2,4,1,4,12,24,12,28
3,5,1,4,12,24,12,29
4,6,1,4,12,24,12,30
4,6,1,525,12,24,12,30
5,7,1,7,12,24,12,31
6,1,1,8,12,24,12,25
6,1,1,101,12,24,12,25
2,4,1,101,12,24,12,28
3,5,1,101,12,24,12,29
4,6,1,101,12,24,12,30
4,6,1,495,12,24,12,30
6,1,1,106,12,24,12,25
4,6,1,175,12,24,12,30
2,4,1,109,12,24,12,28
6,1,1,16,12,24,12,25
5,7,1,191,12,24,12,31
6,1,1,24,12,24,12,25
7,2,1,24,12,24,12,26
3,5,1,24,12,24,12,29
4,6,1,24,12,24,12,30
4,6,1,32,12,24,12,30
7,2,1,33,12,24,12,26
2,4,1,33,12,24,12,28
3,5,1,33,12,24,12,29
4,6,1,33,12,24,12,30
5,7,1,33,12,24,12,31
6,1,1,34,12,24,12,25
7,2,1,34,12,24,12,26
2,4,1,34,12,24,12,28
6,1,1,90,12,24,12,25
4,6,1,114,12,24,12,30
4,6,1,38,12,24,12,30
2,4,1,39,12,24,12,28
5,7,1,40,12,24,12,31
6,1,1,41,12,24,12,25
3,5,1,44,12,24,12,29
7,2,1,340,12,24,12,26
6,1,1,46,12,24,12,25
2,4,1,46,12,24,12,28
3,5,1,46,12,24,12,29
4,6,1,49,12,24,12,30
3,5,1,50,12,24,12,29
4,6,1,50,12,24,12,30
6,1,1,51,12,24,12,25
2,4,1,51,12,24,12,28
5,7,1,155,12,24,12,31
6,1,1,54,12,24,12,25
6,1,1,56,12,24,12,25
3,5,1,331,12,24,12,29
5,7,1,379,12,24,12,31
6,1,1,129,12,24,12,25
6,1,1,241,12,24,12,25
7,2,1,428,12,24,12,26
6,1,1,68,12,24,12,25
5,7,1,72,12,24,12,31
3,5,1,74,12,24,12,29
6,1,1,96,12,24,12,25
6,1,1,218,12,24,12,25
6,1,1,245,12,24,12,25
2,4,1,245,12,24,12,28
6,1,1,139,12,24,12,25
6,1,1,220,12,24,12,25
4,6,1,163,12,24,12,30
5,7,1,163,12,24,12,31
3,5,1,141,12,24,12,29
5,7,1,221,12,24,12,31
6,1,1,353,12,24,12,25
6,1,1,323,12,24,12,25
6,1,1,529,12,24,12,25
5,7,1,529,12,24,12,31
6,1,1,532,12,24,12,25
4,6,2,104,12,24,12,30
5,7,2,104,12,24,12,31
6,1,2,277,12,24,12,25
4,6,2,3,12,24,12,30
6,1,2,177,12,24,12,25
6,1,2,4,12,24,12,25
2,4,2,4,12,24,12,28
4,6,2,4,12,24,12,30
4,6,2,148,12,24,12,30
2,4,2,215,12,24,12,28
3,5,2,215,12,24,12,29
3,5,2,525,12,24,12,29
4,6,2,7,12,24,12,30
5,7,2,7,12,24,12,31
7,2,2,101,12,24,12,26
2,4,2,101,12,24,12,28
3,5,2,101,12,24,12,29
5,7,2,101,12,24,12,31
3,5,2,495,12,24,12,29
6,1,2,106,12,24,12,25
2,4,2,86,12,24,12,28
3,5,2,86,12,24,12,29
2,4,2,332,12,24,12,28
4,6,2,175,12,24,12,30
6,1,2,16,12,24,12,25
2,4,2,18,12,24,12,28
5,7,2,191,12,24,12,31
6,1,2,24,12,24,12,25
7,2,2,24,12,24,12,26
3,5,2,24,12,24,12,29
6,1,2,25,12,24,12,25
2,4,2,25,12,24,12,28
5,7,2,29,12,24,12,31
6,1,2,227,12,24,12,25
4,6,2,227,12,24,12,30
5,7,2,227,12,24,12,31
4,6,2,32,12,24,12,30
6,1,2,33,12,24,12,25
7,2,2,33,12,24,12,26
2,4,2,33,12,24,12,28
3,5,2,33,12,24,12,29
4,6,2,33,12,24,12,30
5,7,2,33,12,24,12,31
6,1,2,34,12,24,12,25
7,2,2,34,12,24,12,26
2,4,2,34,12,24,12,28
3,5,2,34,12,24,12,29
4,6,2,34,12,24,12,30
5,7,2,34,12,24,12,31
6,1,2,90,12,24,12,25
6,1,2,113,12,24,12,25
3,5,2,114,12,24,12,29
6,1,2,37,12,24,12,25
3,5,2,38,12,24,12,29
6,1,2,39,12,24,12,25
7,2,2,39,12,24,12,26
2,4,2,39,12,24,12,28
5,7,2,40,12,24,12,31
6,1,2,41,12,24,12,25
3,5,2,115,12,24,12,29
4,6,2,115,12,24,12,30
5,7,2,309,12,24,12,31
4,6,2,44,12,24,12,30
5,7,2,44,12,24,12,31
6,1,2,340,12,24,12,25
7,2,2,340,12,24,12,26
3,5,2,46,12,24,12,29
6,1,2,49,12,24,12,25
2,4,2,50,12,24,12,28
3,5,2,50,12,24,12,29
4,6,2,50,12,24,12,30
2,4,2,224,12,24,12,28
2,4,2,51,12,24,12,28
4,6,2,51,12,24,12,30
4,6,2,55,12,24,12,30
5,7,2,55,12,24,12,31
6,1,2,56,12,24,12,25
3,5,2,60,12,24,12,29
5,7,2,60,12,24,12,31
6,1,2,291,12,24,12,25
5,7,2,291,12,24,12,31
3,5,2,331,12,24,12,29
5,7,2,379,12,24,12,31
6,1,2,93,12,24,12,25
6,1,2,241,12,24,12,25
5,7,2,440,12,24,12,31
6,1,2,428,12,24,12,25
7,2,2,428,12,24,12,26
6,1,2,68,12,24,12,25
5,7,2,72,12,24,12,31
6,1,2,74,12,24,12,25
3,5,2,74,12,24,12,29
2,4,2,78,12,24,12,28
4,6,2,158,12,24,12,30
6,1,2,96,12,24,12,25
5,7,2,81,12,24,12,31
5,7,2,274,12,24,12,31
3,5,2,196,12,24,12,29
4,6,2,303,12,24,12,30
5,7,2,498,12,24,12,31
7,2,2,83,12,24,12,26
6,1,2,267,12,24,12,25
6,1,2,218,12,24,12,25
2,4,2,245,12,24,12,28
6,1,2,351,12,24,12,25
6,1,2,139,12,24,12,25
6,1,2,220,12,24,12,25
4,6,2,163,12,24,12,30
5,7,2,163,12,24,12,31
4,6,2,142,12,24,12,30
4,6,2,500,12,24,12,30
6,1,2,164,12,24,12,25
7,2,2,164,12,24,12,26
7,2,2,221,12,24,12,26
6,1,2,353,12,24,12,25
5,7,2,292,12,24,12,31
4,6,2,243,12,24,12,30
5,7,2,243,12,24,12,31
6,1,2,529,12,24,12,25
7,2,2,529,12,24,12,26
4,6,2,529,12,24,12,30
5,7,2,529,12,24,12,31
7,2,2,492,12,24,12,26
6,1,2,532,12,24,12,25
6,1,3,104,12,24,12,25
3,5,3,104,12,24,12,29
3,5,3,3,12,24,12,29
6,1,3,177,12,24,12,25
6,1,3,4,12,24,12,25
2,4,3,4,12,24,12,28
4,6,3,4,12,24,12,30
4,6,3,148,12,24,12,30
2,4,3,215,12,24,12,28
6,1,3,101,12,24,12,25
7,2,3,101,12,24,12,26
2,4,3,101,12,24,12,28
3,5,3,101,12,24,12,29
4,6,3,101,12,24,12,30
2,4,3,495,12,24,12,28
3,5,3,495,12,24,12,29
6,1,3,106,12,24,12,25
6,1,3,11,12,24,12,25
2,4,3,12,12,24,12,28
2,4,3,86,12,24,12,28
3,5,3,14,12,24,12,29
3,5,3,203,12,24,12,29
4,6,3,203,12,24,12,30
3,5,3,175,12,24,12,29
4,6,3,175,12,24,12,30
2,4,3,343,12,24,12,28
3,5,3,343,12,24,12,29
6,1,3,16,12,24,12,25
5,7,3,191,12,24,12,31
7,2,3,24,12,24,12,26
6,1,3,25,12,24,12,25
6,1,3,227,12,24,12,25
4,6,3,227,12,24,12,30
4,6,3,32,12,24,12,30
5,7,3,32,12,24,12,31
6,1,3,33,12,24,12,25
7,2,3,33,12,24,12,26
2,4,3,33,12,24,12,28
3,5,3,33,12,24,12,29
4,6,3,33,12,24,12,30
6,1,3,34,12,24,12,25
7,2,3,34,12,24,12,26
2,4,3,34,12,24,12,28
3,5,3,34,12,24,12,29
4,6,3,34,12,24,12,30
5,7,3,34,12,24,12,31
6,1,3,90,12,24,12,25
6,1,3,258,12,24,12,25
6,1,3,302,12,24,12,25
2,4,3,38,12,24,12,28
6,1,3,39,12,24,12,25
5,7,3,40,12,24,12,31
7,2,3,41,12,24,12,26
3,5,3,115,12,24,12,29
5,7,3,115,12,24,12,31
7,2,3,239,12,24,12,26
5,7,3,42,12,24,12,31
3,5,3,44,12,24,12,29
7,2,3,46,12,24,12,26
3,5,3,46,12,24,12,29
7,2,3,47,12,24,12,26
2,4,3,47,12,24,12,28
6,1,3,49,12,24,12,25
2,4,3,50,12,24,12,28
4,6,3,50,12,24,12,30
2,4,3,55,12,24,12,28
3,5,3,55,12,24,12,29
4,6,3,55,12,24,12,30
6,1,3,56,12,24,12,25
3,5,3,60,12,24,12,29
4,6,3,60,12,24,12,30
5,7,3,60,12,24,12,31
7,2,3,451,12,24,12,26
6,1,3,291,12,24,12,25
4,6,3,291,12,24,12,30
2,4,3,278,12,24,12,28
2,4,3,379,12,24,12,28
4,6,3,93,12,24,12,30
5,7,3,93,12,24,12,31
6,1,3,95,12,24,12,25
7,2,3,95,12,24,12,26
6,1,3,428,12,24,12,25
7,2,3,428,12,24,12,26
5,7,3,72,12,24,12,31
2,4,3,74,12,24,12,28
7,2,3,184,12,24,12,26
2,4,3,78,12,24,12,28
4,6,3,158,12,24,12,30
5,7,3,81,12,24,12,31
2,4,3,196,12,24,12,28
6,1,3,197,12,24,12,25
6,1,3,83,12,24,12,25
7,2,3,83,12,24,12,26
2,4,3,245,12,24,12,28
6,1,3,351,12,24,12,25
4,6,3,142,12,24,12,30
3,5,3,164,12,24,12,29
4,6,3,164,12,24,12,30
5,7,3,292,12,24,12,31
6,1,3,529,12,24,12,25
7,2,3,529,12,24,12,26
4,6,3,492,12,24,12,30
3,5,3,537,12,24,12,29
2,4,4,104,12,24,12,28
3,5,4,104,12,24,12,29
5,7,4,104,12,24,12,31
4,6,4,3,12,24,12,30
6,1,4,4,12,24,12,25
6,1,4,8,12,24,12,25
7,2,4,8,12,24,12,26
6,1,4,101,12,24,12,25
2,4,4,101,12,24,12,28
3,5,4,101,12,24,12,29
2,4,4,495,12,24,12,28
2,4,4,14,12,24,12,28
2,4,4,343,12,24,12,28
6,1,4,16,12,24,12,25
7,2,4,24,12,24,12,26
6,1,4,227,12,24,12,25
4,6,4,32,12,24,12,30
5,7,4,32,12,24,12,31
6,1,4,33,12,24,12,25
7,2,4,33,12,24,12,26
6,1,4,34,12,24,12,25
3,5,4,34,12,24,12,29
2,4,4,113,12,24,12,28
7,2,4,114,12,24,12,26
6,1,4,258,12,24,12,25
6,1,4,41,12,24,12,25
5,7,4,115,12,24,12,31
7,2,4,239,12,24,12,26
4,6,4,44,12,24,12,30
7,2,4,47,12,24,12,26
6,1,4,49,12,24,12,25
2,4,4,51,12,24,12,28
4,6,4,51,12,24,12,30
3,5,4,55,12,24,12,29
6,1,4,56,12,24,12,25
2,4,4,60,12,24,12,28
3,5,4,60,12,24,12,29
4,6,4,60,12,24,12,30
7,2,4,451,12,24,12,26
7,2,4,184,12,24,12,26
5,7,4,96,12,24,12,31
5,7,4,81,12,24,12,31
2,4,4,140,12,24,12,28
5,7,4,141,12,24,12,31
4,6,4,142,12,24,12,30
5,7,4,292,12,24,12,31
6,1,4,323,12,24,12,25
5,6,1,104,12,25,12,31
7,1,1,277,12,25,12,26
4,5,1,3,12,25,12,30
7,1,1,177,12,25,12,26
7,1,1,4,12,25,12,26
1,2,1,4,12,25,12,27
3,4,1,4,12,25,12,29
4,5,1,4,12,25,12,30
5,6,1,4,12,25,12,31
7,1,1,525,12,25,12,26
1,2,1,525,12,25,12,27
4,5,1,525,12,25,12,30
5,6,1,7,12,25,12,31
4,5,1,101,12,25,12,30
4,5,1,495,12,25,12,30
7,1,1,106,12,25,12,26
7,1,1,11,12,25,12,26
1,2,1,86,12,25,12,27
3,4,1,86,12,25,12,29
4,5,1,86,12,25,12,30
1,2,1,14,12,25,12,27
4,5,1,175,12,25,12,30
3,4,1,109,12,25,12,29
1,2,1,17,12,25,12,27
5,6,1,191,12,25,12,31
4,5,1,24,12,25,12,30
5,6,1,24,12,25,12,31
4,5,1,32,12,25,12,30
4,5,1,33,12,25,12,30
5,6,1,33,12,25,12,31
7,1,1,34,12,25,12,26
1,2,1,34,12,25,12,27
2,3,1,34,12,25,12,28
7,1,1,150,12,25,12,26
4,5,1,114,12,25,12,30
7,1,1,258,12,25,12,26
2,3,1,39,12,25,12,28
5,6,1,40,12,25,12,31
4,5,1,115,12,25,12,30
1,2,1,44,12,25,12,27
7,1,1,340,12,25,12,26
2,3,1,46,12,25,12,28
3,4,1,46,12,25,12,29
1,2,1,47,12,25,12,27
1,2,1,49,12,25,12,27
4,5,1,49,12,25,12,30
3,4,1,50,12,25,12,29
4,5,1,50,12,25,12,30
5,6,1,155,12,25,12,31
5,6,1,122,12,25,12,31
5,6,1,272,12,25,12,31
7,1,1,291,12,25,12,26
4,5,1,331,12,25,12,30
7,1,1,348,12,25,12,26
5,6,1,348,12,25,12,31
5,6,1,379,12,25,12,31
7,1,1,241,12,25,12,26
3,4,1,74,12,25,12,29
1,2,1,96,12,25,12,27
3,4,1,96,12,25,12,29
4,5,1,540,12,25,12,30
7,1,1,433,12,25,12,26
7,1,1,134,12,25,12,26
5,6,1,255,12,25,12,31
2,3,1,245,12,25,12,28
7,1,1,139,12,25,12,26
1,2,1,163,12,25,12,27
2,3,1,163,12,25,12,28
3,4,1,163,12,25,12,29
4,5,1,163,12,25,12,30
5,6,1,163,12,25,12,31
5,6,1,140,12,25,12,31
5,6,1,221,12,25,12,31
5,6,1,143,12,25,12,31
1,2,1,144,12,25,12,27
5,6,1,529,12,25,12,31
7,1,1,532,12,25,12,26
4,5,2,104,12,25,12,30
5,6,2,104,12,25,12,31
7,1,2,177,12,25,12,26
7,1,2,4,12,25,12,26
4,5,2,4,12,25,12,30
4,5,2,148,12,25,12,30
2,3,2,215,12,25,12,28
3,4,2,215,12,25,12,29
7,1,2,525,12,25,12,26
3,4,2,525,12,25,12,29
5,6,2,7,12,25,12,31
7,1,2,101,12,25,12,26
2,3,2,101,12,25,12,28
3,4,2,101,12,25,12,29
3,4,2,495,12,25,12,29
7,1,2,106,12,25,12,26
7,1,2,11,12,25,12,26
1,2,2,86,12,25,12,27
2,3,2,86,12,25,12,28
3,4,2,86,12,25,12,29
2,3,2,332,12,25,12,28
1,2,2,14,12,25,12,27
7,1,2,203,12,25,12,26
1,2,2,203,12,25,12,27
3,4,2,175,12,25,12,29
7,1,2,17,12,25,12,26
1,2,2,17,12,25,12,27
2,3,2,18,12,25,12,28
5,6,2,191,12,25,12,31
5,6,2,24,12,25,12,31
2,3,2,25,12,25,12,28
5,6,2,29,12,25,12,31
5,6,2,227,12,25,12,31
4,5,2,32,12,25,12,30
3,4,2,33,12,25,12,29
5,6,2,33,12,25,12,31
7,1,2,34,12,25,12,26
1,2,2,34,12,25,12,27
2,3,2,34,12,25,12,28
3,4,2,34,12,25,12,29
4,5,2,34,12,25,12,30
5,6,2,34,12,25,12,31
7,1,2,150,12,25,12,26
7,1,2,35,12,25,12,26
3,4,2,114,12,25,12,29
4,5,2,114,12,25,12,30
1,2,2,91,12,25,12,27
2,3,2,39,12,25,12,28
5,6,2,40,12,25,12,31
4,5,2,115,12,25,12,30
7,1,2,44,12,25,12,26
7,1,2,340,12,25,12,26
1,2,2,47,12,25,12,27
7,1,2,116,12,25,12,26
2,3,2,50,12,25,12,28
3,4,2,50,12,25,12,29
4,5,2,50,12,25,12,30
2,3,2,51,12,25,12,28
4,5,2,55,12,25,12,30
5,6,2,55,12,25,12,31
3,4,2,60,12,25,12,29
5,6,2,60,12,25,12,31
4,5,2,122,12,25,12,30
5,6,2,122,12,25,12,31
5,6,2,272,12,25,12,31
7,1,2,291,12,25,12,26
5,6,2,291,12,25,12,31
3,4,2,331,12,25,12,29
4,5,2,331,12,25,12,30
7,1,2,295,12,25,12,26
7,1,2,348,12,25,12,26
4,5,2,348,12,25,12,30
5,6,2,348,12,25,12,31
2,3,2,157,12,25,12,28
7,1,2,207,12,25,12,26
4,5,2,379,12,25,12,30
5,6,2,379,12,25,12,31
7,1,2,241,12,25,12,26
5,6,2,440,12,25,12,31
4,5,2,72,12,25,12,30
3,4,2,74,12,25,12,29
1,2,2,75,12,25,12,27
3,4,2,540,12,25,12,29
4,5,2,540,12,25,12,30
5,6,2,81,12,25,12,31
5,6,2,274,12,25,12,31
3,4,2,196,12,25,12,29
5,6,2,498,12,25,12,31
1,2,2,83,12,25,12,27
7,1,2,134,12,25,12,26
7,1,2,267,12,25,12,26
2,3,2,245,12,25,12,28
4,5,2,351,12,25,12,30
5,6,2,351,12,25,12,31
7,1,2,139,12,25,12,26
1,2,2,163,12,25,12,27
2,3,2,163,12,25,12,28
3,4,2,163,12,25,12,29
4,5,2,163,12,25,12,30
5,6,2,163,12,25,12,31
7,1,2,299,12,25,12,26
4,5,2,140,12,25,12,30
4,5,2,500,12,25,12,30
7,1,2,164,12,25,12,26
7,1,2,221,12,25,12,26
4,5,2,221,12,25,12,30
2,3,2,143,12,25,12,28
5,6,2,292,12,25,12,31
1,2,2,144,12,25,12,27
4,5,2,243,12,25,12,30
5,6,2,243,12,25,12,31
7,1,2,529,12,25,12,26
4,5,2,529,12,25,12,30
5,6,2,529,12,25,12,31
7,1,2,532,12,25,12,26
3,4,3,104,12,25,12,29
7,1,3,177,12,25,12,26
7,1,3,4,12,25,12,26
4,5,3,4,12,25,12,30
3,4,3,148,12,25,12,29
4,5,3,148,12,25,12,30
2,3,3,215,12,25,12,28
7,1,3,525,12,25,12,26
3,4,3,7,12,25,12,29
5,6,3,7,12,25,12,31
1,2,3,261,12,25,12,27
7,1,3,8,12,25,12,26
7,1,3,101,12,25,12,26
2,3,3,101,12,25,12,28
4,5,3,101,12,25,12,30
2,3,3,495,12,25,12,28
3,4,3,495,12,25,12,29
7,1,3,106,12,25,12,26
7,1,3,11,12,25,12,26
2,3,3,12,12,25,12,28
1,2,3,86,12,25,12,27
2,3,3,86,12,25,12,28
7,1,3,203,12,25,12,26
3,4,3,203,12,25,12,29
4,5,3,203,12,25,12,30
3,4,3,175,12,25,12,29
4,5,3,175,12,25,12,30
2,3,3,343,12,25,12,28
3,4,3,343,12,25,12,29
7,1,3,17,12,25,12,26
3,4,3,17,12,25,12,29
5,6,3,191,12,25,12,31
5,6,3,24,12,25,12,31
4,5,3,32,12,25,12,30
5,6,3,32,12,25,12,31
1,2,3,541,12,25,12,27
4,5,3,33,12,25,12,30
7,1,3,34,12,25,12,26
1,2,3,34,12,25,12,27
2,3,3,34,12,25,12,28
3,4,3,34,12,25,12,29
4,5,3,34,12,25,12,30
5,6,3,34,12,25,12,31
7,1,3,150,12,25,12,26
1,2,3,91,12,25,12,27
7,1,3,258,12,25,12,26
7,1,3,240,12,25,12,26
7,1,3,302,12,25,12,26
5,6,3,40,12,25,12,31
4,5,3,115,12,25,12,30
5,6,3,115,12,25,12,31
7,1,3,239,12,25,12,26
1,2,3,239,12,25,12,27
7,1,3,103,12,25,12,26
2,3,3,43,12,25,12,28
7,1,3,46,12,25,12,26
7,1,3,47,12,25,12,26
1,2,3,47,12,25,12,27
2,3,3,47,12,25,12,28
2,3,3,49,12,25,12,28
2,3,3,50,12,25,12,28
4,5,3,50,12,25,12,30
3,4,3,51,12,25,12,29
2,3,3,55,12,25,12,28
3,4,3,55,12,25,12,29
4,5,3,55,12,25,12,30
7,1,3,57,12,25,12,26
3,4,3,60,12,25,12,29
4,5,3,60,12,25,12,30
5,6,3,60,12,25,12,31
4,5,3,122,12,25,12,30
5,6,3,122,12,25,12,31
7,1,3,295,12,25,12,26
7,1,3,348,12,25,12,26
1,2,3,278,12,25,12,27
2,3,3,278,12,25,12,28
4,5,3,93,12,25,12,30
5,6,3,93,12,25,12,31
7,1,3,95,12,25,12,26
3,4,3,72,12,25,12,29
4,5,3,72,12,25,12,30
2,3,3,74,12,25,12,28
1,2,3,184,12,25,12,27
2,3,3,184,12,25,12,28
5,6,3,158,12,25,12,31
7,1,3,96,12,25,12,26
2,3,3,540,12,25,12,28
5,6,3,81,12,25,12,31
7,1,3,83,12,25,12,26
1,2,3,83,12,25,12,27
2,3,3,245,12,25,12,28
1,2,3,351,12,25,12,27
2,3,3,351,12,25,12,28
7,1,3,139,12,25,12,26
1,2,3,163,12,25,12,27
2,3,3,163,12,25,12,28
3,4,3,163,12,25,12,29
3,4,3,140,12,25,12,29
3,4,3,164,12,25,12,29
4,5,3,164,12,25,12,30
2,3,3,143,12,25,12,28
5,6,3,292,12,25,12,31
1,2,3,144,12,25,12,27
2,3,3,243,12,25,12,28
2,3,3,542,12,25,12,28
7,1,3,529,12,25,12,26
1,2,3,529,12,25,12,27
3,4,3,492,12,25,12,29
4,5,3,492,12,25,12,30
3,4,3,537,12,25,12,29
2,3,4,104,12,25,12,28
3,4,4,104,12,25,12,29
5,6,4,104,12,25,12,31
7,1,4,4,12,25,12,26
7,1,4,525,12,25,12,26
5,6,4,7,12,25,12,31
7,1,4,8,12,25,12,26
3,4,4,101,12,25,12,29
2,3,4,495,12,25,12,28
7,1,4,11,12,25,12,26
7,1,4,332,12,25,12,26
2,3,4,343,12,25,12,28
7,1,4,17,12,25,12,26
1,2,4,256,12,25,12,27
5,6,4,24,12,25,12,31
4,5,4,32,12,25,12,30
5,6,4,32,12,25,12,31
3,4,4,34,12,25,12,29
7,1,4,114,12,25,12,26
7,1,4,239,12,25,12,26
5,6,4,42,12,25,12,31
7,1,4,103,12,25,12,26
7,1,4,47,12,25,12,26
1,2,4,47,12,25,12,27
1,2,4,50,12,25,12,27
2,3,4,51,12,25,12,28
3,4,4,55,12,25,12,29
2,3,4,60,12,25,12,28
3,4,4,60,12,25,12,29
4,5,4,60,12,25,12,30
7,1,4,295,12,25,12,26
7,1,4,348,12,25,12,26
1,2,4,278,12,25,12,27
3,4,4,72,12,25,12,29
7,1,4,96,12,25,12,26
5,6,4,81,12,25,12,31
2,3,4,160,12,25,12,28
1,2,4,255,12,25,12,27
1,2,4,163,12,25,12,27
2,3,4,140,12,25,12,28
1,2,4,420,12,25,12,27
5,6,4,292,12,25,12,31
5,5,1,104,12,26,12,31
4,4,1,3,12,26,12,30
1,1,1,177,12,26,12,27
1,1,1,4,12,26,12,27
1,1,1,525,12,26,12,27
4,4,1,525,12,26,12,30
5,5,1,7,12,26,12,31
4,4,1,495,12,26,12,30
1,1,1,86,12,26,12,27
2,2,1,86,12,26,12,28
1,1,1,332,12,26,12,27
4,4,1,175,12,26,12,30
4,4,1,109,12,26,12,30
5,5,1,191,12,26,12,31
1,1,1,199,12,26,12,27
2,2,1,227,12,26,12,28
4,4,1,32,12,26,12,30
5,5,1,33,12,26,12,31
1,1,1,34,12,26,12,27
2,2,1,34,12,26,12,28
1,1,1,246,12,26,12,27
4,4,1,114,12,26,12,30
1,1,1,258,12,26,12,27
1,1,1,205,12,26,12,27
5,5,1,40,12,26,12,31
1,1,1,103,12,26,12,27
2,2,1,43,12,26,12,28
2,2,1,46,12,26,12,28
3,3,1,46,12,26,12,29
1,1,1,47,12,26,12,27
5,5,1,350,12,26,12,31
1,1,1,49,12,26,12,27
4,4,1,49,12,26,12,30
1,1,1,116,12,26,12,27
5,5,1,155,12,26,12,31
4,4,1,331,12,26,12,30
5,5,1,379,12,26,12,31
1,1,1,241,12,26,12,27
4,4,1,72,12,26,12,30
1,1,1,74,12,26,12,27
3,3,1,74,12,26,12,29
1,1,1,96,12,26,12,27
3,3,1,96,12,26,12,29
5,5,1,540,12,26,12,31
1,1,1,171,12,26,12,27
2,2,1,245,12,26,12,28
1,1,1,139,12,26,12,27
1,1,1,163,12,26,12,27
2,2,1,163,12,26,12,28
3,3,1,163,12,26,12,29
4,4,1,163,12,26,12,30
5,5,1,163,12,26,12,31
1,1,1,299,12,26,12,27
5,5,1,140,12,26,12,31
5,5,1,221,12,26,12,31
5,5,1,143,12,26,12,31
1,1,1,144,12,26,12,27
5,5,1,529,12,26,12,31
4,4,2,104,12,26,12,30
5,5,2,104,12,26,12,31
1,1,2,177,12,26,12,27
1,1,2,4,12,26,12,27
4,4,2,148,12,26,12,30
2,2,2,215,12,26,12,28
3,3,2,215,12,26,12,29
1,1,2,525,12,26,12,27
3,3,2,525,12,26,12,29
4,4,2,7,12,26,12,30
5,5,2,7,12,26,12,31
3,3,2,495,12,26,12,29
1,1,2,106,12,26,12,27
1,1,2,86,12,26,12,27
2,2,2,86,12,26,12,28
1,1,2,332,12,26,12,27
2,2,2,332,12,26,12,28
5,5,2,14,12,26,12,31
1,1,2,203,12,26,12,27
3,3,2,175,12,26,12,29
4,4,2,175,12,26,12,30
1,1,2,17,12,26,12,27
2,2,2,18,12,26,12,28
5,5,2,191,12,26,12,31
3,3,2,111,12,26,12,29
5,5,2,29,12,26,12,31
1,1,2,227,12,26,12,27
2,2,2,227,12,26,12,28
5,5,2,227,12,26,12,31
4,4,2,32,12,26,12,30
4,4,2,33,12,26,12,30
5,5,2,33,12,26,12,31
1,1,2,34,12,26,12,27
2,2,2,34,12,26,12,28
3,3,2,34,12,26,12,29
4,4,2,34,12,26,12,30
5,5,2,34,12,26,12,31
1,1,2,246,12,26,12,27
3,3,2,114,12,26,12,29
4,4,2,114,12,26,12,30
1,1,2,258,12,26,12,27
1,1,2,205,12,26,12,27
5,5,2,40,12,26,12,31
4,4,2,115,12,26,12,30
1,1,2,103,12,26,12,27
4,4,2,45,12,26,12,30
1,1,2,47,12,26,12,27
5,5,2,350,12,26,12,31
1,1,2,116,12,26,12,27
1,1,2,330,12,26,12,27
2,2,2,50,12,26,12,28
2,2,2,51,12,26,12,28
4,4,2,51,12,26,12,30
1,1,2,120,12,26,12,27
2,2,2,55,12,26,12,28
4,4,2,55,12,26,12,30
5,5,2,55,12,26,12,31
3,3,2,60,12,26,12,29
5,5,2,60,12,26,12,31
5,5,2,291,12,26,12,31
3,3,2,331,12,26,12,29
4,4,2,331,12,26,12,30
4,4,2,379,12,26,12,30
5,5,2,379,12,26,12,31
5,5,2,440,12,26,12,31
4,4,2,68,12,26,12,30
4,4,2,72,12,26,12,30
1,1,2,74,12,26,12,27
3,3,2,74,12,26,12,29
2,2,2,75,12,26,12,28
4,4,2,78,12,26,12,30
5,5,2,78,12,26,12,31
4,4,2,540,12,26,12,30
5,5,2,81,12,26,12,31
5,5,2,274,12,26,12,31
5,5,2,498,12,26,12,31
2,2,2,83,12,26,12,28
1,1,2,134,12,26,12,27
1,1,2,171,12,26,12,27
1,1,2,267,12,26,12,27
2,2,2,245,12,26,12,28
